type,subject_code,subject_rank,subject_name,subject_id,estimate,reference_id,created,modified
0,1,family,Clusiaceae,dcea4455-865e-435f-aab4-55da6fdf66db,820,30,2015-10-30 15:33:13,
0,1,family,Ctenolophonaceae,13b03ad2-e397-42f4-b86c-1df5e25ed28a,2,30,2015-10-30 15:33:42,
0,1,family,Dichapetalaceae,e5532079-3c2b-4ca0-942c-9d4bdeead783,200,30,2015-10-30 15:33:59,
0,1,family,Elatinaceae,d127aab3-39f5-4975-88d8-ae25d16b7c2d,46,30,2015-10-30 15:34:18,
0,1,family,Erythroxylaceae,a1d70719-ba74-4f78-aa31-e8729c657429,250,30,2015-10-30 15:34:36,
0,1,family,Euphorbiaceae,c033f787-017c-4e50-8a1d-88de88d6aa7f,6407,55,2015-10-30 15:35:20,
0,1,family,Euphroniaceae,c0f5f7cb-af64-41c8-a3e7-01ec0bef21c1,3,30,2015-10-30 15:35:46,
0,1,family,Goupiaceae,1890355e-f13c-459a-a64c-cb20a994e34d,1,30,2015-10-30 15:36:05,
0,1,family,Humiriaceae,2fb8193b-b748-4154-a725-df68fd3314e7,60,30,2015-10-30 15:36:25,
0,1,family,Hypericaceae,4d6e6573-a6a1-49cb-b2b3-754ec4213fac,580,30,2015-10-30 15:36:39,
0,1,family,Irvingiaceae,8b5dfe27-77a9-465a-a7fb-a7854914f182,10,30,2015-10-30 15:36:54,
0,1,family,Ixonanthaceae,db4bb31f-80df-4a71-b6c5-97bf4581198f,19,30,2015-10-30 15:37:37,
0,1,family,Lacistemataceae,a7aaf035-67c4-44a6-9e67-daec5ef5cd43,16,30,2015-10-30 15:38:01,
0,1,family,Linaceae,d9a092c6-2f8a-4b12-b037-50ace929bb39,260,30,2015-10-30 15:38:36,
0,1,family,Lophopyxidaceae,fd175fb5-7cef-4ccb-a643-8873c3a3313d,1,30,2015-10-30 15:39:09,
0,1,family,Malpighiaceae,949ea1af-49ba-421d-9413-1dd8f3c38e0b,1400,30,2015-10-30 15:39:30,
0,1,family,Ochnaceae,b5c29a10-5f63-4096-93fe-239a120a1b61,520,30,2015-10-30 15:39:47,
0,1,family,Passifloraceae,a5a461d5-0d9f-40ea-9935-b12fb7354f85,730,30,2015-10-30 15:40:13,
0,1,family,Podostemaceae,e44460f3-252d-49c6-bc66-49df082dda1e,320,30,2015-10-30 15:40:33,
0,1,family,Rafflesiaceae,dd6fbd38-afe1-409f-b40c-1b74f7c61ef5,37,30,2015-10-30 15:41:18,
0,1,family,Rhizophoraceae,e8783b96-01c1-4c72-bb79-015583b9ac14,140,30,2015-10-30 15:41:45,
0,1,family,Salicaceae,db94017f-4bf0-44aa-9041-bfd4f17e0607,1350,30,2015-10-30 15:42:45,
0,1,family,Trigoniaceae,45b0e839-4969-4571-befd-eb7a76cbdec8,30,30,2015-10-30 15:43:04,
0,1,family,Violaceae,230a99b9-861a-40e5-bbc6-dec2eab0ad69,1000,30,2015-10-30 15:43:28,
0,1,order,Malvales,02b09f65-94bb-4f9c-a5c2-daf73f3c8fa6,6984,30,2015-10-30 15:45:06,
0,1,family,Bixaceae,38c7043d-675f-4418-91b7-411b5cb2a346,5,30,2015-10-30 15:45:23,
0,1,family,Cistaceae,c3a583bb-da7a-4575-a5da-a0a270e6cf53,220,30,2015-10-30 15:45:41,
0,1,family,Cochlospermaceae,,18,30,2015-10-30 15:46:05,
0,1,family,Cochlospermaceae,,18,30,2015-10-30 15:50:22,
0,1,family,Cytinaceae,c05d52e4-f697-40a9-b84d-b0c685b427c7,10,30,2015-10-30 15:50:42,
0,1,family,Diegodendraceae,459312fe-2de6-4f0a-936a-5ec8efe63e72,1,30,2015-10-30 15:50:57,
0,1,family,Dipterocarpaceae,8cb693af-6c1b-4762-81cf-f0a21b723cba,530,30,2015-10-30 15:51:28,
0,1,family,Malvaceae,afd088c0-44fb-461f-b7be-ed42b02e10a1,5200,30,2015-10-30 15:51:55,
0,1,family,Muntingiaceae,6d4c4153-330a-4c2a-8b7e-c28b2ed9dc5b,3,30,2015-10-30 15:52:11,
0,1,family,Neuradaceae,4f141df9-12dc-42ce-99a7-67ba1d356bf0,7,30,2015-10-30 15:52:32,
0,1,family,Thymelaeaceae,36274721-a6a8-42ed-9955-55dd4c70d5ef,900,30,2015-10-30 15:52:56,
0,1,family,Sphaerosepalaceae,acfc4bad-d3a0-4bcc-beac-dd5cdf3f7168,20,55,2015-10-30 15:53:12,
0,1,order,Myrtales,048fd28d-5c42-4ffa-8205-fbe1d42eb36c,13822,30,2015-10-30 15:55:45,
0,1,family,Alzateaceae,04c99593-7b95-459e-beb4-79588186f283,1,30,2015-10-30 15:56:02,
0,1,family,Combretaceae,eff9a4e5-580e-4744-835a-c581d72515d1,540,30,2015-10-30 15:56:17,
0,1,family,Crypteroniaceae,367df56b-5c5e-4948-b9cf-7611fac05e22,12,30,2015-10-30 15:56:33,
0,1,family,Lythraceae,8d8df5dd-c964-4919-996b-d9ca625d0525,650,30,2015-10-30 15:56:48,
0,1,family,Melastomataceae,ed962807-f401-436b-9b3b-85d8888ce171,5600,30,2015-10-30 15:57:03,
0,1,family,Myrtaceae,8a994eb7-dfa0-4eac-bc14-f0edbf494f70,6000,30,2015-10-30 15:57:20,
0,1,family,Onagraceae,001a26b7-bab6-42de-a40a-87649231f44c,750,30,2015-10-30 15:57:38,
0,1,family,Penaeaceae,2ef188ba-7e26-4051-a53c-d6f16a4b0a7d,29,30,2015-10-30 15:57:55,
0,1,family,Vochysiaceae,93800734-44e9-4268-8b6d-9e55e9b3c6d6,240,30,2015-10-30 15:58:17,
0,1,family,Cercidiphyllaceae,954391db-8d44-4c65-9396-22d037894825,2,30,2015-10-30 16:01:59,
0,1,family,Crassulaceae,c8b40803-6455-433a-9d51-5a6b669b8fa3,1450,30,2015-10-30 16:02:26,
0,1,family,Cynomoriaceae,6f31b052-8940-4643-852f-7ca80d61ed3d,1,30,2015-10-30 16:02:43,
0,1,family,Daphniphyllaceae,1184aa3c-0541-4790-96a2-3fd337962e5d,25,30,2015-10-30 16:02:56,
0,1,family,Grossulariaceae,7c30df54-5bd5-4ebe-a3cc-3de480b61a7e,190,30,2015-10-30 16:03:13,
0,1,family,Haloragaceae,0e5a713b-8e7d-473c-8b33-136ed1f9cd59,160,30,2015-10-30 16:03:27,
0,1,family,Hamamelidaceae,5f1da02f-e263-43bd-99ca-2299989e3871,100,30,2015-10-30 16:03:43,
0,1,family,Iteaceae,1374d1ed-def8-42df-bb89-5ad3659c31e3,24,30,2015-10-30 16:03:56,
0,1,family,Paeoniaceae,8831467b-5905-4a6a-a747-99936d772950,30,30,2015-10-30 16:04:10,
0,1,family,Penthoraceae,4f34298a-340f-4a64-b479-2b15de56dcd7,2,30,2015-10-30 16:04:26,
0,1,family,Peridiscaceae,50a47cdf-0c42-4b8b-9c74-218aebecd9e1,10,30,2015-10-30 16:04:41,
0,1,family,Saxifragaceae,c1823b37-1e34-437d-89b8-dcc263996fd5,750,30,2015-10-30 16:04:56,
0,1,family,Tetracarpaeaceae,52c60aaf-b437-43c9-82c7-4f416921956d,1,30,2015-10-30 16:05:10,
0,4,order,Neuroptera,8c75103e-a3a3-4d14-9337-98a9f863ad3c,5937,3,2015-10-30 16:42:41,2017-03-09 23:09:32
0,4,order,Megaloptera,c21992bb-91d1-4e5b-8c3e-c13ff215f42e,380,3,2015-10-30 16:43:01,2017-03-09 23:09:08
0,4,order,Raphidioptera,d575b226-7fa6-47ed-a07e-65c872628a9a,271,3,2015-10-30 16:43:18,2017-03-09 23:11:55
0,4,family,Inocelliidae,4d9907e4-5b08-4db1-88e6-68bb2791bc6c,42,71,2015-10-30 16:43:32,
0,4,family,Raphidiidae,a972c696-323e-4aad-8042-53dc5f1ed231,206,71,2015-10-30 16:43:43,
0,4,family,Corydalidae,63b65a6d-ddec-42a0-9697-339407b21452,295,71,2015-10-30 16:44:03,
0,4,family,Sialidae,bf32e77c-f5d4-4704-8876-f18e3c0f0c2e,78,71,2015-10-30 16:44:11,
0,4,family,Ascalaphidae,c254a3d5-6416-4365-a970-0ac747de591d,431,71,2015-10-30 16:44:34,
0,4,family,Berothidae,a80eb8de-3ed9-42ac-b60c-1c81f1c984e3,123,71,2015-10-30 16:44:42,
0,4,family,Chrysopidae,b350be0f-8ab1-4f0f-b831-99cfc393c1a4,1413,71,2015-10-30 16:44:53,
0,4,family,Coniopterygidae,b6a407f2-f2c8-40fd-aaab-bb0665147569,571,71,2015-10-30 16:45:04,
0,4,family,Dilaridae,d446a71d-9a80-4cbc-9bbb-bc32aaa14fae,74,71,2015-10-30 16:45:14,
0,4,family,Hemerobiidae,6123ff75-c4fd-444b-aa12-45e275387b61,590,71,2015-10-30 16:45:29,
0,4,family,Ithonidae,16b37ab6-2407-4919-a50f-01e24822350c,40,71,2015-10-30 16:45:37,
0,4,family,Mantispidae,f0c64e92-09ef-4c58-8ce6-c9dc163a5261,399,71,2015-10-30 16:45:46,
0,4,family,Myrmeleontidae,1eb9584a-a7f9-4a42-add7-f76e0eab6cbe,1657,71,2015-10-30 16:45:55,
0,4,family,Nemopteridae,a49a396c-6c8b-409b-943c-fd863b492b39,146,71,2015-10-30 16:46:05,
0,4,family,Nevrorthidae,71ec410f-1c25-4ade-949d-a4712141f4fd,16,71,2015-10-30 16:46:12,
0,4,family,Nymphidae,0740830d-80e7-489b-9184-a88ace00d408,35,71,2015-10-30 16:46:21,
0,4,family,Osmylidae,958f6b03-4af2-410f-aa9c-7be85fd15c24,212,71,2015-10-30 16:46:30,
0,4,family,Psychopsidae,9e5c901b-eb9a-4d41-8398-8b82af6f0fda,26,71,2015-10-30 16:46:38,
0,4,family,Sisyridae,9c5456b9-dbb0-4dfe-a357-f63eee952f51,70,71,2015-10-30 16:46:49,
0,4,family,Akravidae,daccfa37-135f-4fa0-b7b1-2d896949a69f,1,68,2015-10-30 17:00:02,
0,4,family,Bothriuridae,18e71eb7-f88f-4a03-9fb6-59d09a4ab566,150,51,2015-10-30 17:00:46,
0,4,family,Buthidae,60f5290c-b805-4362-b711-3e78a6fab384,1062,53,2015-10-30 17:01:18,
0,4,family,Caraboctonidae,3c5c507a-179c-49e7-8657-cdb5c2af01f1,29,52,2015-10-30 17:01:48,
0,4,family,Chactidae,114f7005-b379-4529-9cfc-a1f4fc3c5909,183,38,2015-10-30 17:02:24,
0,4,family,Chaerilidae,25d83d59-2c78-4b82-992b-5f2ea2bed6d6,40,43,2015-10-30 17:02:59,
0,4,family,Euscorpiidae,2b32ca6b-67fc-4a07-856d-929b77c6b76c,133,60,2015-10-30 17:03:32,
0,4,family,Hemiscorpiidae,e97946f4-c5b8-4166-8bbf-f62a2dfec6cf,15,34,2015-10-30 17:04:18,
0,4,family,Heteroscorpionidae,e7b5827a-06d2-4f51-a9a3-d6464e986bbe,6,41,2015-10-30 17:05:09,
0,4,family,Hormuridae,33634434-c139-4d97-b7f8-af27539b8e8c,81,10,2015-10-30 17:05:49,
0,4,family,Iuridae,2815df15-a322-4461-ab57-bd4d3d5e1ebc,14,67,2015-10-30 17:06:32,
0,4,family,Pseudochactidae,cbb06c03-28e1-4cc2-9c9b-22ed967760c3,6,9,2015-10-30 17:08:02,
0,4,family,Scorpionidae,59615600-71ab-4bdf-8ddf-362a7fedc4e8,299,20,2015-10-30 17:08:29,
0,4,family,Superstitioniidae,ec4d3ab5-2c55-4903-aed7-b981ac42bb86,1,16,2015-10-30 17:09:06,
0,4,family,Troglotayosicidae,dd4bc44a-12f5-44ee-acd4-154d70667d53,5,15,2015-10-30 17:09:36,
0,4,family,Typhlochactidae,7baa55d5-224a-4601-b0a5-28ecac50f459,11,45,2015-10-30 17:10:07,
0,4,family,Vaejovidae,45143dab-e627-435a-8601-820951bd630b,198,63,2015-10-30 17:10:50,
0,4,order,Scorpiones,eb6d58e1-3c3b-43a2-bdb3-7a005dbcfa16,2109,3,2015-10-30 17:14:02,2017-03-09 22:45:31
0,4,phylum,Xenacoelomorpha,eed3589f-11c2-44cd-a165-99c4502c9bcf,395,36,2015-10-30 20:20:34,
0,1,class,Pinopsida,03efd040-1d47-437a-8424-b23c56285487,615,48,2015-11-09 22:33:05,
0,1,order,Pinales,19612bcd-0505-4427-ac34-8a6230fa4242,615,21,2015-11-09 22:33:16,
0,1,family,Araucariaceae,3f9dcb58-db8f-4fcb-afe2-8a5cc4504bc9,41,21,2015-11-09 22:33:31,
0,1,family,Cephalotaxaceae,31af7b7f-9fb1-44a7-89e0-cdda32705890,8,21,2015-11-09 22:33:43,
0,1,family,Cupressaceae,aa197188-96a6-4967-bb66-81ba212231f8,130,21,2015-11-09 22:33:54,
0,1,family,Phyllocladaceae,9fdba5f8-a280-4bf8-9440-e409367611e4,4,21,2015-11-09 22:34:05,
0,1,family,Pinaceae,087ad794-5727-4cbb-b114-e1287aa01359,225,21,2015-11-09 22:34:17,
0,1,family,Podocarpaceae,54d2636e-94d7-4670-9568-b0c70c069371,185,21,2015-11-09 22:34:30,
0,1,family,Sciadopityaceae,e1681b37-e88d-4f0b-bb46-be61a38919bb,1,21,2015-11-09 22:34:44,
0,1,family,Taxaceae,be5a19a1-7d4f-41ef-93e8-49815ca8209b,21,21,2015-11-09 22:34:56,
0,,phylum,Mycetozoa,5cda1898-6e4f-4e50-a1d5-1bd55e7cc83a,1184,62,2015-11-11 15:05:12,2018-04-02 22:53:25
0,1,class,Cycadopsida,8deceba7-a552-44d2-b37a-a2029c2b70b4,317,30,2015-11-20 15:28:13,
0,1,order,Cycadales,befdbd77-25ce-4fdd-89dc-48ef303f90da,317,30,2015-11-20 15:28:26,
0,1,family,Cycadaceae,095ab185-e736-4d87-abdd-9aed586ce80f,97,30,2015-11-20 15:28:43,
0,1,family,Zamiaceae,9a1a6627-1f7d-4cd9-8030-e4f59f3ea4b9,220,30,2015-11-20 15:28:51,
0,4,superfamily,Fulgoroidea,495e8516-6c24-485f-b96d-292bcdc6cc14,13600,19,2015-12-08 10:00:20,2018-03-29 11:46:05
0,,class,Dictyosteliomycetes,96164152-b173-43ab-a3bc-f7477b672034,149,62,2015-12-18 18:16:11,2018-04-02 22:53:37
0,,class,Myxomycetes,e6f6ad6a-ee0c-4734-b804-2a07c01f6cba,999,62,2015-12-18 18:16:29,2018-04-02 22:54:42
0,,class,Protosteliomycetes,c0a1b067-5db0-4f00-8098-85317b1e641a,36,24,2015-12-18 18:16:48,
0,,order,Dictyosteliales,35a814c5-65b2-4e66-ab41-565c84b729d3,149,62,2015-12-18 18:17:07,2018-04-02 22:53:53
0,,family,Acytosteliaceae,bfd58251-c4d2-474b-bc25-f5193f501691,15,62,2015-12-18 18:17:23,2018-04-02 22:54:07
0,,family,Dictyosteliaceae,e484118b-2c12-4a5e-83dd-c27ff84cdc6f,134,62,2015-12-18 18:17:35,2018-04-02 22:54:16
0,,order,Echinosteliales,99ef9e4e-fca1-48eb-8126-548e96c5af31,19,62,2015-12-18 18:17:51,2018-04-02 22:54:52
0,,family,Clastodermataceae,78a0bfb7-bafd-4162-b324-f54e0ffb41d3,4,62,2015-12-18 18:18:11,2018-04-02 22:55:45
0,,family,Echinosteliaceae,6678f6cb-ccb5-4a0f-9790-4ed68292c550,15,62,2015-12-18 18:18:20,2018-04-02 22:55:51
0,,order,Liceales,87629960-9500-4a51-a7b8-133f8af55410,157,62,2015-12-18 18:19:24,2018-04-02 22:56:00
0,,family,Cribrariaceae,5735f287-ebdf-4cbf-975a-9752b586f92e,47,24,2015-12-18 18:19:44,
0,,family,Dictydiaethaliaceae,f115218d-875f-4fb2-825b-0d3b74a381eb,3,62,2015-12-18 18:19:54,2018-04-02 22:56:15
0,,family,Liceaceae,034bc3dc-cd7f-4d55-9c1d-01e7ef176cf2,74,62,2015-12-18 18:20:05,2018-04-02 22:56:23
0,,family,Listerellaceae,3dfe904f-c3a7-4103-9873-7ff4dceebe64,1,24,2015-12-18 18:20:18,
0,,family,Tubiferaceae,c16a2866-cb75-451b-bc29-06ef4700e9ec,32,24,2015-12-18 18:20:30,
0,,order,Physarales,3ad6d59c-01d3-46b2-a93c-f18928edb9fa,415,62,2015-12-18 18:20:47,2018-04-02 22:55:14
0,,family,Didymiaceae,44b26a2d-f096-4fcc-afc0-65c7f840d8bd,200,62,2015-12-18 18:21:10,2018-04-02 22:56:45
0,,family,Elaeomyxaceae,3459b8d7-750d-4fb5-a488-f28c1554c48c,4,24,2015-12-18 18:21:23,
0,,family,Physaraceae,4c6d100e-aa4c-4b4f-ad64-d80f970d5f0f,211,62,2015-12-18 18:21:34,2018-04-02 22:56:56
0,,order,Stemonitales,b51db590-0f3d-4003-a3df-37d06d68e670,217,62,2015-12-18 18:21:51,2018-04-02 22:55:24
0,,family,Stemonitidaceae,6dd1f33c-67f1-4fb4-9a28-2da87a23fbfb,217,62,2015-12-18 18:22:04,2018-04-02 22:57:07
0,,order,Trichiales,a6862703-95b5-45fc-98e4-479c0d2f742a,190,62,2015-12-18 18:22:19,2018-04-02 22:57:19
0,,family,Arcyriaceae,cc9bb914-c0c7-451e-8402-c3fee69c2882,84,24,2015-12-18 18:22:38,
0,,family,Dianemataceae,eea1aae9-d89b-40ca-b3d0-52c3e35d8ce4,15,24,2015-12-18 18:22:50,
0,,family,Minakatellaceae,ac681658-bb2c-4e73-a951-64db1bf2d148,1,24,2015-12-18 18:23:01,
0,,family,Trichiaceae,48f7984d-ba02-49d2-a7e0-f2d4b8afa242,81,24,2015-12-18 18:23:12,
0,,order,Ceratiomyxales,a6ed1c4f-3741-41fa-ac6f-35866043890c,4,24,2015-12-18 18:24:08,
0,,order,Protosteliales,26c4415c-dbf7-4774-9906-2baaf9b45c3b,32,62,2015-12-18 18:24:16,2018-04-02 22:57:40
0,,family,Cavosteliaceae,2556df7f-9e9c-4a2e-a3a9-a4991faabc99,7,24,2015-12-18 18:24:33,
0,,family,Echinosteliopsidaceae,4979d630-2177-4962-b2ad-aa04d3643f69,1,24,2015-12-18 18:24:43,
0,,family,Protosteliaceae,9c4e1abc-f158-46a8-85dd-823a70fb1cd2,24,24,2015-12-18 18:24:54,
0,4,family,Anthribidae,1e1077cd-3e1e-4869-9305-0f5c9121ff4c,3900,50,2016-02-15 16:56:33,
0,4,family,Attelabidae,73db0f06-6cce-4f28-af94-fc01595f8ec6,2500,50,2016-02-15 16:57:03,
0,4,family,Belidae,f1fa53dc-3d64-4d95-bd33-fe4452ff0ff1,400,50,2016-02-15 16:57:16,
0,4,family,Brachyceridae,1b1a04db-ed1c-400e-9738-63b0778be742,1200,50,2016-02-15 16:57:42,
0,4,family,Brentidae,3ba4b9fa-9d14-4697-b051-d870ed991c78,4100,50,2016-02-15 16:58:05,
0,4,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6,50000,50,2016-02-15 16:58:36,
0,4,family,Dryophthoridae,5adc7169-cc9f-4d09-bb4c-86c0d63e3436,1200,50,2016-02-15 16:58:55,
0,4,family,Nemonychidae,54dd6234-76a2-4b7a-9821-8f8d48a1724f,70,50,2016-02-15 16:59:12,
0,4,superfamily,Curculionoidea,c8318d67-6ae3-40b3-baea-d01828e977d3,63400,50,2016-02-15 17:01:34,
0,1,kingdom,1,fc995438-b561-4616-a896-f479fca6e3d4,381000,4,2016-02-25 23:23:44,
0,1,kingdom,1,fc995438-b561-4616-a896-f479fca6e3d4,382000,4,2016-02-25 23:25:10,
0,1,phylum,Anthocerotophyta,eb0e4051-10b7-415d-bede-06dd6b709cc0,220,59,2016-02-25 23:53:25,
0,1,phylum,Marchantiophyta,25499a30-7fec-421b-b265-ac51be0e8e64,7266,59,2016-02-25 23:54:23,
0,,phylum,Bigyra,721b36ed-45e7-44c4-ae62-232d1b5c5fe8,67,26,2016-03-02 21:03:31,
0,,phylum,Oomycota,a6e303b1-856b-48d0-abfa-f9bd69684758,1700,26,2016-03-02 21:03:55,
0,1,kingdom,1,7534bec7-b948-4f8c-aa02-b58d0de1f449,140000,26,2016-03-02 21:04:14,
0,1,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d,87000,26,2016-03-02 21:04:33,
0,1,phylum,Basidiomycota,533fb797-2ce2-4a47-bc5f-024073497e6d,50000,26,2016-03-02 21:04:45,
0,1,phylum,Chytridiomycota,e0923bc3-8c12-4a1b-85cd-56594837f0ab,1250,26,2016-03-02 21:04:59,
0,1,phylum,Glomeromycota,5fc5c79a-d12f-4741-80cf-b14f39ee2326,275,26,2016-03-02 21:05:14,
0,1,phylum,Zygomycota,d7f49374-daa6-4d82-92e0-0d2d1da73304,1350,26,2016-03-02 21:05:32,
0,,phylum,Microsporidia,b41d81e4-e1ab-4281-bacb-9cbe1d5c2f07,1290,26,2016-03-02 21:06:09,
0,0,kingdom,Archaea,f94b8291-7481-4bec-a126-6c7249d44acd,502,54,2016-03-03 21:57:49,
0,0,kingdom,0,25f73cb3-7faa-425f-b422-a5cc065e8f02,10358,54,2016-03-03 21:58:15,
0,,kingdom,,63e291b2-9018-4cdb-a599-ed6404d06ab4,13033,54,2016-03-03 21:58:37,
0,,kingdom,,7b3a7eb4-e311-4521-813b-c288e408e005,8118,54,2016-03-03 22:00:27,
0,,kingdom,,63e291b2-9018-4cdb-a599-ed6404d06ab4,25000,58,2016-03-03 22:15:59,
0,,kingdom,,7b3a7eb4-e311-4521-813b-c288e408e005,29000,58,2016-03-03 22:16:27,
0,,kingdom,,7b3a7eb4-e311-4521-813b-c288e408e005,8118,54,2016-03-03 22:18:24,
0,4,superfamily,Nepticuloidea,b7e473f8-70f4-43a0-80c1-faf164e56471,1054,47,2016-10-29 14:09:38,
0,4,family,Nepticulidae,ced9313d-2857-420c-9f8b-9197b7cae862,862,47,2016-10-29 14:10:19,
0,4,family,Opostegidae,d5a97d51-ae4e-45fe-9fa9-8f9a304f122d,192,47,2016-10-29 14:10:43,
0,4,order,Araneae,ccebf5ed-3c8d-48b8-8a56-b5e7a8e9bce9,44863,3,2017-03-09 22:37:05,
0,4,order,Holothyrida,3d8e311b-2045-44ca-aae4-a347b2cd89e4,27,3,2017-03-09 22:39:53,
0,4,order,Ixodida,2652989f-93cd-406f-94d7-609733553007,897,3,2017-03-09 22:40:22,
0,4,order,Mesostigmata,69035050-f853-410a-87d9-ba4f524afe1f,11424,3,2017-03-09 22:40:57,
0,4,order,Opilioacarida,abf2a523-80e5-4323-9f98-bba63c033292,37,3,2017-03-09 22:41:18,
0,4,order,Opiliones,47e3f828-1b11-4139-99de-419039081d3d,6571,3,2017-03-09 22:41:53,
0,4,order,Palpigradi,581d47aa-a149-4c3a-b7d0-bc0ca2f48b40,88,3,2017-03-09 22:42:12,
0,4,order,Pseudoscorpiones,e33a5cec-7d2d-4e62-8375-e526568bc80c,3533,74,2017-03-09 22:43:22,2018-04-10 20:29:59
0,4,order,Ricinulei,abbf5e66-a70a-4db4-a580-03eb43348b49,77,3,2017-03-09 22:43:42,
0,4,order,Sarcoptiformes,a525f82a-7d8d-4138-88cd-ebef80fd2375,16412,3,2017-03-09 22:44:27,
0,4,order,Schizomida,7c4ab1dd-bee0-4ddb-b176-0bc35fc17453,273,3,2017-03-09 22:44:52,
0,4,order,Solifugae,5cc0c202-5823-4a15-8d4a-a88f3b2045f4,1116,3,2017-03-09 22:45:54,
0,4,order,Trombidiformes,956540c5-8687-40e7-9116-659c4efcd503,25821,3,2017-03-09 22:46:28,
0,4,order,Archaeognatha,ce59e731-0231-4d20-9c17-1449132f2ac5,514,3,2017-03-09 23:02:26,
0,4,order,Blattodea,11a80a34-65ae-48af-846b-fe7dda06fce8,8643,3,2017-03-09 23:03:25,
0,4,order,Coleoptera,57b4cba3-9a7d-493b-b44c-866591658f54,392415,3,2017-03-09 23:03:44,
0,4,order,Dermaptera,88dd5d90-b090-4851-868b-ac175d1b524f,1982,3,2017-03-09 23:04:29,
0,4,order,Diptera,1ead4a55-ff57-442d-9395-cec2eac468fe,160591,3,2017-03-09 23:04:50,
0,4,order,Embioptera,468df846-5958-402a-943e-6e503a60c289,464,3,2017-03-09 23:05:12,
0,4,order,Ephemeroptera,004e9194-577d-4d68-8c10-4fcf6453b577,3281,3,2017-03-09 23:05:35,
0,4,order,Grylloblattodea,2f43593b-307a-46fe-b503-8f3bc951b9af,32,69,2017-03-09 23:05:58,2018-04-09 18:04:38
0,4,order,Hemiptera,9d98b9e8-10a5-4bc7-80cb-5ca3b1e883de,104165,3,2017-03-09 23:06:18,
0,4,order,Hymenoptera,1a958f8f-3c87-42dd-8cc1-91ef34ec55de,152677,74,2017-03-09 23:06:37,2018-04-09 19:56:18
0,4,order,Isoptera,,158570,3,2017-03-09 23:07:35,
0,4,order,Mantodea,c875b881-43a0-4d1f-8030-12d8d187c3c1,2447,3,2017-03-09 23:07:56,
0,4,order,Mantophasmatodea,179e64b5-2b35-448b-8a74-ce7b321d593c,23,3,2017-03-09 23:08:09,
0,4,order,Mecoptera,7d58653f-912c-4d93-abe0-cf7ee259c92c,769,3,2017-03-09 23:08:27,
0,4,order,Odonata,9b98bfb4-2fdf-4aba-b9a6-419f5de4c4fe,6650,3,2017-03-09 23:09:49,
0,4,order,Orthoptera,086a50ae-d531-4d83-a739-ef8099d09c33,24481,3,2017-03-09 23:10:13,
0,4,order,Phasmida,09395f84-424b-4d8d-9e45-ccc9aad5f0d0,3270,31,2017-03-09 23:10:28,2018-03-23 17:02:06
0,4,order,Phthiraptera,,5136,3,2017-03-09 23:10:49,
0,4,order,Plecoptera,9b1b90e6-e14a-425a-a612-3509b58e5396,3930,14,2017-03-09 23:11:06,2018-03-28 17:13:40
0,4,order,Siphonaptera,6a70992c-3ca0-440f-9995-e62ccd56b6d7,2086,3,2017-03-09 23:12:17,
0,4,order,Thysanoptera,d3508cfd-30b7-4878-871d-652af37331b4,6157,32,2017-03-09 23:12:58,2017-06-23 22:37:34
0,4,family,Limulidae,24661d4e-723f-4a3a-924c-1e7dae74dbc9,4,22,2017-06-27 19:06:40,
0,4,order,Trichoptera,05bcfe23-5d73-40b1-9bd1-26df66c394d5,15233,3,2017-03-09 23:13:23,
0,4,order,Zoraptera,4ccb1757-3573-485b-bb2a-d581feda791d,45,3,2017-03-09 23:13:45,
0,4,order,Zygentoma,4cc1d10f-0e79-4128-a015-278881d3b969,574,3,2017-03-09 23:14:02,
0,4,order,Isoptera,,2933,44,2017-03-09 23:19:53,
0,4,order,Lepidoptera,6463967e-2519-4f77-8391-7fb6eb6f23ad,158570,3,2017-03-09 23:20:15,
0,4,order,Blattodea,11a80a34-65ae-48af-846b-fe7dda06fce8,5710,73,2017-03-09 23:23:32,
0,4,family,Gyrinidae,909531ea-ae6f-4530-acaa-a19a6889140f,880,3,2018-02-21 20:25:25,2018-03-29 19:06:19
0,4,family,Carabidae,5d84b02f-3476-41b0-9e6e-83245439c1c2,40000,3,2018-02-21 20:26:08,2018-02-21 20:26:56
0,4,family,Trachypachidae,24465881-41ff-45bc-8541-a7787a849cf1,6,3,2018-02-21 20:26:49,2018-03-29 19:11:17
0,4,family,Dytiscidae,f2cb82cd-f1f4-440c-9ede-50b50b1bb4a2,4000,3,2018-02-21 20:29:48,2018-03-29 19:05:23
0,4,superfamily,Dytiscoidea,bdc06627-2516-405d-bd3d-4cf8603345b0,4100,3,2018-02-21 20:30:00,
0,4,family,Hydrophilidae,a45b8948-aa1b-435d-bf62-6f39d14bc47f,3400,3,2018-02-21 20:30:54,
0,4,family,Hydraenidae,bfa8c42a-0b27-4f90-9bcc-c64724389332,1600,3,2018-02-21 20:38:04,
0,4,family,Staphylinidae,d30dc960-69da-448f-9a98-122494b1366f,56000,3,2018-02-21 20:35:36,
0,4,family,Histeridae,c93f7655-69b4-4244-b71d-63ac7f8de511,4300,3,2018-02-21 20:33:43,
0,4,family,Sphaeritidae,216e25eb-b380-4b46-a2ac-d6dde78906ab,5,3,2018-02-21 20:34:14,
