key,subject_dataset_key,subject_rank,subject_name,target_rank,target_name,target_id
5876,1189,genus,Balacha,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5877,1096,genus,Psammotettix,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5878,1096,genus,Bonaspeia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5879,1096,genus,Megacoelidia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5880,1096,genus,Baluba,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5881,1189,genus,Sajda,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5882,1096,genus,Hephathus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5883,1096,genus,Sulamicerus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5884,1096,genus,Tuakamara,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5885,1189,genus,Gambialoa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5886,1096,genus,Kirkaldiella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5887,1189,genus,Narta,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5888,1189,genus,Riyavaroa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5889,1096,genus,Abimwa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5890,1096,genus,Stonasla,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5891,1096,genus,Confucius,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5892,1096,genus,Penthimiella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5893,1096,genus,Philaia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5894,1096,genus,Megalidia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5895,1189,genus,Tretogonia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5896,1096,genus,Petalocephaloides,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5897,1096,genus,Loka,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5898,1096,genus,Rubria,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5899,1189,genus,Balera,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5900,1189,genus,Yangisunda,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5901,1189,genus,Warodia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5902,1096,genus,Navaia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5903,1189,genus,Leuconeura,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5904,1096,genus,Macropsella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5905,1189,genus,Platycyba,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5906,1096,genus,Taharana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5907,1189,genus,Punctigerella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5908,1096,genus,Stegelytra,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5909,1189,genus,Ambigonalia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5910,1189,genus,Paratyphlocyba,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5911,1096,genus,Bhavapura,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5912,1189,genus,Mahaja,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5913,1096,genus,Aglena,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5914,1096,genus,Benala,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5915,1189,genus,Tuzinka,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5916,1096,genus,Ohausia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5917,1189,genus,Treufalka,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5918,1096,genus,Friscanus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5919,1096,genus,Acostemmella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5920,1189,genus,Byphlocyta,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5921,1189,genus,Castoriella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5922,1096,genus,Salsocolila,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5923,1189,genus,Ronjpelana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5924,1189,genus,Meketia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5925,1096,genus,Capeolix,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5926,1096,genus,Hensleyella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5927,1096,genus,Malendea,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5928,1189,genus,Lichtrea,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5929,1096,genus,Davisonia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5930,1096,genus,Recilia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5931,1096,genus,Carsonus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5932,1096,genus,Brasa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5933,1096,genus,Tomaloides,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5934,1096,genus,Scaroidana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5935,1189,genus,Syncharina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5936,1189,genus,Aroonra,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5937,1096,genus,Jawigia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5938,1096,genus,Macrosteles,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5939,1096,genus,Phaeida,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5940,1096,genus,Vecaulis,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5941,1096,genus,Eutettix,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5942,1189,genus,Ziczacella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5943,1096,genus,Rosenus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5944,1189,genus,Depanisca,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5945,1096,genus,Bonneyana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5946,1096,genus,Salvina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5947,1189,genus,Lindbergina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5948,1189,genus,Madanata,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5949,1189,genus,Decua,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5950,1096,genus,Amplicephalus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5951,1189,genus,Palingonalia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5952,1096,genus,Nirvanguina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5953,1189,genus,Platfusa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5954,1096,genus,Protartessus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5955,1096,genus,Igerna,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5956,1096,genus,Tiaratus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5957,1189,genus,Dasmeusa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5958,1096,genus,Pseudaligia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5959,1096,genus,Inghamia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5960,1096,genus,Araldus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5961,1096,genus,Karoseefa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5962,1096,genus,Tinobregmus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5963,1189,genus,Alerrawia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5964,1189,genus,Anchuralia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5965,1189,genus,Neiva,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5966,1189,genus,Nitta,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5967,1096,genus,Concavifer,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5968,1189,genus,Tettiselva,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5969,1096,genus,Tartessoides,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5970,1096,genus,Lojanus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5971,1096,genus,Bulotartessus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5972,1189,genus,Aidola,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5973,1189,genus,Procandea,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5974,1096,genus,Exolidia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5975,1096,genus,Acacimenus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5976,1096,genus,Spathifer,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5977,1096,genus,Telusus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5978,1189,genus,Laciniata,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5979,1189,genus,Miscana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5980,1189,genus,Vrba,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5981,1096,genus,Kyphocotis,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5982,1096,genus,Hikangia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5983,1096,genus,Tingolix,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5984,1189,genus,Brevimetopia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5985,1096,genus,Regalana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5986,1189,genus,Sarascarta,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5987,1096,genus,Wakaya,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5988,1096,genus,Hoplojassus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5989,1096,genus,Paraonukia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5990,1189,genus,Ferrariana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5991,1096,genus,Lecacis,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5992,1189,genus,Molopopterus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5993,1096,genus,Stellena,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5994,1189,genus,Stehliksia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5995,1096,genus,Peconus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5996,1189,genus,Mitjaevia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5997,1189,genus,Wagneriunia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5998,1096,genus,Biadorus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
5999,1096,genus,Notocephalius,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6000,1096,genus,Wadkufia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6001,1189,genus,Lebaja,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6002,1189,genus,Thailocyba,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6003,1096,genus,Paralimnoidella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6004,1189,genus,Cofana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6005,1096,genus,Aplanus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6006,1096,genus,Bakeriana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6007,1096,genus,Xedreota,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6008,1096,genus,Megipocerus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6009,1189,genus,Helocharina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6010,1189,genus,Chloroasca,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6011,1096,genus,Agelina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6012,1096,genus,Chiasmus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6013,1189,genus,Goifa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6014,1096,genus,Dohukia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6015,1096,genus,Bahita,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6016,1096,genus,Ponana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6017,1189,genus,Negoneura,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6018,1096,genus,Listrophora,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6019,1189,genus,Rolwalia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6020,1189,genus,Tettigella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6021,1096,genus,Allygianus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6022,1096,genus,Stenogrampta,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6023,1096,genus,Garapita,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6024,1096,genus,Anaceratagallia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6025,1096,genus,Quartauropa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6026,1096,genus,Giffardia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6027,1096,genus,Maichewia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6028,1189,genus,Bucephalogonia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6029,1096,genus,Chinchinota,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6030,1189,genus,Lublinia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6031,1096,genus,Miraldus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6032,1096,genus,Sonronius,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6033,1096,genus,Jassosqualus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6034,1096,genus,Bampurius,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6035,1096,genus,Cosmotettix,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6036,1189,genus,Barela,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6037,1189,genus,Clypelliana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6038,1096,genus,Onukiades,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6039,1189,genus,Serpa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6040,1096,genus,Kuscheliola,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6041,1189,genus,Duanjina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6042,1189,genus,Paratkina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6043,1096,genus,Ephelodes,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6044,1096,genus,Spartopyge,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6045,1096,genus,Concaveplana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6046,1189,genus,Alnetoidia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6047,1096,genus,Cahya,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6048,1096,genus,Mayawa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6049,1096,genus,Neodartellus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6050,1096,genus,Thagria,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6051,1096,genus,Reticopsis,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6052,1189,genus,Empoasca,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6053,1096,genus,Megophthalmus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6054,1096,genus,Afrolidia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6055,1096,genus,Pretioscopus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6056,1189,genus,Omegalebra,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6057,1189,genus,Malgasicola,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6058,1096,genus,Kadrabolina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6059,1096,genus,Flexarida,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6060,1096,genus,Iassomorphus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6061,1096,genus,Bahapona,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6062,1096,genus,Theronella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6063,1189,genus,Acopsis,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6064,1096,genus,Shivania,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6065,1189,genus,Protodikraneura,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6066,1189,genus,Acrocampsa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6067,1096,genus,Thlasia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6068,1096,genus,Loralia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6069,1096,genus,Astacotettix-unav,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6070,1096,genus,Narecho,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6071,1096,genus,Perubala,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6072,1189,genus,Neozyginella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6073,1096,genus,Destinoides,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6074,1096,genus,Bandaromimus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6075,1189,genus,Desamera,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6076,1096,genus,Amblysellus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6077,1189,genus,Eurhadina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6078,1096,genus,Bathysmatophorus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6079,1096,genus,Waigara,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6080,1096,genus,Cumbrenanus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6081,1096,genus,Conala,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6082,1189,genus,Asialebra,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6083,1096,genus,Dampfiana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6084,1189,genus,Dlabolaiana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6085,1096,genus,Woldana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6086,1096,genus,Nubelloides,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6087,1096,genus,Chloronana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6088,1189,genus,Proconia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6089,1189,genus,Choulima,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6090,1189,genus,Buritia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6091,1189,genus,Caribovia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6092,1189,genus,Homalodisca,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6093,1096,genus,Mesadorus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6094,1189,genus,Cleusiana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6095,1189,genus,Hadralebra,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6096,1096,genus,Pseudobalbillus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6097,1096,genus,Rhinocoelidia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6098,1189,genus,Imbecilla,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6099,1189,genus,Cuanta,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6100,1096,genus,Dryadomorpha,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6101,1189,genus,Manzutus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6102,1096,genus,Rotundicerus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6103,1189,genus,Mandola,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6104,1096,genus,Donleva,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6105,1096,genus,Rodezotettix,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6106,1096,genus,Platyproctus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6107,1189,genus,Typhlocyba,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6108,1096,genus,Metacephalus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6109,1096,genus,Mirzayansus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6110,1189,genus,Mexigina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6111,1096,genus,Tambila,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6112,1096,genus,Makilingia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6113,1096,genus,Austroagallia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6114,1096,genus,Favintiga,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6115,1189,genus,Chichahua,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6116,1096,genus,Mileewa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6117,1096,genus,Chloropelix,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6118,1096,genus,Subulatus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6119,1189,genus,Plummerella,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6120,1096,genus,Tiaja,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6121,1189,genus,Beirneola,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6122,1096,genus,Subhimalus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6123,1096,genus,Didymotettix,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6124,1189,genus,Kabakra,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6125,1096,genus,Megalopenthimia,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6126,1096,genus,Vicosa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6127,1096,genus,Acuponana,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6128,1189,genus,Parathailocyba,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6129,1096,genus,Oniroxis,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6130,1096,genus,Neomesus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6131,1096,genus,Extensus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6132,1096,genus,Paratanus,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6133,1096,genus,Scaphoidula,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6134,1096,genus,Scaphoidulina,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6135,1096,genus,Vartalapa,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
6136,1096,genus,Sudra,family,Cicadellidae,75994e3b-e1d6-4aae-a428-e7a23ac6690a
