person	form	kind	code	source
ipni:20046688-1	Yakov Khomovych Lepchenko	FULL	ANY	ipni
ipni:20046690-1	X.L.Yang	STANDARD	BOT	ipni
ipni:20046690-1	Xi Ling Yang	FULL	ANY	ipni
ipni:20046692-1	M.Q.Deng	STANDARD	BOT	ipni
ipni:20046692-1	Meng Qui Deng	FULL	ANY	ipni
ipni:20046798-1	D.Ivanov	STANDARD	BOT	ipni
ipni:20046798-1	Dimiter Ivanov	FULL	ANY	ipni
ipni:20046901-1	J.Castro	STANDARD	BOT	ipni
ipni:20046901-1	Jonatan Castro Hernández	FULL	ANY	ipni
ipni:20046903-1	M.K.Sebastian	STANDARD	BOT	ipni
ipni:20046903-1	M.K. Sebastian	FULL	ANY	ipni
ipni:20046904-1	P.A.Azeez	STANDARD	BOT	ipni
ipni:20046904-1	P.A. Azeez	FULL	ANY	ipni
ipni:20046905-1	Nikhil Raj	STANDARD	BOT	ipni
ipni:20046905-1	P.P. Nikhil Raj	FULL	ANY	ipni
ipni:20046906-1	Arun	STANDARD	BOT	ipni
ipni:20046906-1	P.R. Arun	FULL	ANY	ipni
ipni:20046908-1	D.H.Yin	STANDARD	BOT	ipni
ipni:20046908-1	Dan Hong Yin	FULL	ANY	ipni
ipni:20046908-1	Dan-Hong Yin	VARIANT	ANY	ipni
ipni:20046909-1	Rabarij.	STANDARD	BOT	ipni
ipni:20046909-1	Romer Narindra Rabarijaona	FULL	ANY	ipni
ipni:20046910-1	Bajona	STANDARD	BOT	ipni
ipni:20046910-1	E. Bajona	FULL	ANY	ipni
ipni:20046911-1	Jesús-Alm.	STANDARD	BOT	ipni
ipni:20046911-1	José M. de Jesús-Almonte	FULL	ANY	ipni
ipni:20046913-1	H.Otto	STANDARD	BOT	ipni
ipni:20046913-1	Heinz Otto	FULL	ANY	ipni
ipni:20046914-1	Dhabak	STANDARD	BOT	ipni
ipni:20046914-1	Maniruddin R. Dhabak	FULL	ANY	ipni
ipni:20046915-1	Monteros	STANDARD	BOT	ipni
ipni:20046915-1	Marco Federico Monteros	FULL	ANY	ipni
ipni:20046916-1	Marline	STANDARD	BOT	ipni
ipni:20046916-1	Lovanomenjanahary Marline	FULL	ANY	ipni
ipni:20046916-1	Lova Marline	VARIANT	ANY	ipni
ipni:20046917-1	D.M.Carmo	STANDARD	BOT	ipni
ipni:20046917-1	Dimas Marchi do Carmo	FULL	ANY	ipni
ipni:20046917-1	Dimas Marchi do Carmo	VARIANT	ANY	ipni
ipni:20046918-1	Amélio	STANDARD	BOT	ipni
ipni:20046918-1	Leandro de Almeida Amélio	FULL	ANY	ipni
ipni:20046918-1	Leandro de Almeida Amélio	VARIANT	ANY	ipni
ipni:20046919-1	Frogley	STANDARD	BOT	ipni
ipni:20046919-1	Kelly Frogley	FULL	ANY	ipni
ipni:20046920-1	Anshu Srivast.	STANDARD	BOT	ipni
ipni:20046920-1	Anshu Srivastava	FULL	ANY	ipni
ipni:20046921-1	Peñaloza-Bojacá	STANDARD	BOT	ipni
ipni:20046921-1	Gabriel Felipe Peñaloza-Bojacá	FULL	ANY	ipni
ipni:20046922-1	Fossatti	STANDARD	BOT	ipni
ipni:20046922-1	Iris Lisseth Fossatti Adames	FULL	ANY	ipni
ipni:20046923-1	L.P.C.Macedo	STANDARD	BOT	ipni
ipni:20046923-1	Luciana Priscila Costa Macedo	FULL	ANY	ipni
ipni:20046923-1	Luciana Priscila Costa Macedo Jardim	VARIANT	ANY	ipni
ipni:20046924-1	Ludwiczuk	STANDARD	BOT	ipni
ipni:20046924-1	Agnieszka Ludwiczuk	FULL	ANY	ipni
ipni:20046925-1	Gerh.Winter	STANDARD	BOT	ipni
ipni:20046925-1	Gerhard Winter	FULL	ANY	ipni
ipni:20046926-1	Maciel-Silva	STANDARD	BOT	ipni
ipni:20046926-1	Adaíses Simone Maciel-Silva	FULL	ANY	ipni
ipni:20046928-1	Jun You Wang	STANDARD	BOT	ipni
ipni:20046928-1	Jun You Wang	FULL	ANY	ipni
ipni:20046929-1	Ya Li bis	STANDARD	BOT	ipni
ipni:20046929-1	Ya Li	FULL	ANY	ipni
ipni:20046930-1	Wen Zhang	STANDARD	BOT	ipni
ipni:20046930-1	Wen Zhang	FULL	ANY	ipni
ipni:20046931-1	T.N.Srivast.	STANDARD	BOT	ipni
ipni:20046931-1	T.N. Srivastava	FULL	ANY	ipni
ipni:20046932-1	Y.D.Wang	STANDARD	BOT	ipni
ipni:20046932-1	Yong Dong Wang	FULL	ANY	ipni
ipni:20046932-1	Yongdong Wang	VARIANT	ANY	ipni
ipni:20046933-1	Asakawa	STANDARD	BOT	ipni
ipni:20046933-1	Yoshinori Asakawa	FULL	ANY	ipni
ipni:20046934-1	E.Lima	STANDARD	BOT	ipni
ipni:20046934-1	Eliene Lima	FULL	ANY	ipni
ipni:20046935-1	F.Nagash.	STANDARD	BOT	ipni
ipni:20046935-1	Fumihiro Nagashima	FULL	ANY	ipni
ipni:20046937-1	D.G.Jo	STANDARD	BOT	ipni
ipni:20046937-1	D.G. Jo	FULL	ANY	ipni
ipni:20046938-1	K.S.Kim	STANDARD	BOT	ipni
ipni:20046938-1	K.S. Kim	FULL	ANY	ipni
ipni:20046940-1	D.Horák	STANDARD	BOT	ipni
ipni:20046940-1	David Horák	FULL	ANY	ipni
ipni:20046941-1	Hajman	STANDARD	BOT	ipni
ipni:20046941-1	Martin Hajman	FULL	ANY	ipni
ipni:20046942-1	M.Carrera	STANDARD	BOT	ipni
ipni:20046942-1	Martín Carrera	FULL	ANY	ipni
ipni:20046943-1	E.Mural.	STANDARD	BOT	ipni
ipni:20046943-1	Enarth Maviton Muralidharan	FULL	ANY	ipni
ipni:20046944-1	A.G.Zhen	STANDARD	BOT	ipni
ipni:20046944-1	Ai Guo Zhen	FULL	ANY	ipni
ipni:20046945-1	M.J.Gavil.	STANDARD	BOT	ipni
ipni:20046945-1	María José Gavilanes	FULL	ANY	ipni
ipni:20046946-1	Vanzara	STANDARD	BOT	ipni
ipni:20046946-1	Akash G. Vanzara	FULL	ANY	ipni
ipni:20046947-1	Katara	STANDARD	BOT	ipni
ipni:20046947-1	Ilesh Katara	FULL	ANY	ipni
ipni:20046948-1	Nagar	STANDARD	BOT	ipni
ipni:20046948-1	Padamnabhi S. Nagar	FULL	ANY	ipni
ipni:20046949-1	X.Yu	STANDARD	BOT	ipni
ipni:20046949-1	Xia Yu	FULL	ANY	ipni
ipni:20046950-1	Y.L.Su	STANDARD	BOT	ipni
ipni:20046950-1	Yu Lan Su	FULL	ANY	ipni
ipni:20046950-1	Yu-Lan Su	VARIANT	ANY	ipni
ipni:20046952-1	Sánchez Corominas	STANDARD	BOT	ipni
ipni:20046952-1	Teresa Sánchez Corominas	FULL	ANY	ipni
ipni:20046953-1	Nagalhard	STANDARD	BOT	ipni
ipni:20046953-1	Karl Nagalhard	FULL	ANY	ipni
ipni:20046953-1	Karl Nagel	VARIANT	ANY	ipni
ipni:20046954-1	C.J.Jerez	STANDARD	BOT	ipni
ipni:20046954-1	Carlos Javier Jerez Rico	FULL	ANY	ipni
ipni:20046955-1	Ocupa	STANDARD	BOT	ipni
ipni:20046955-1	Luis Ocupa Horna	FULL	ANY	ipni
ipni:20046956-1	C.J.Williams	STANDARD	BOT	ipni
ipni:20046956-1	Christopher J. Williams	FULL	ANY	ipni
ipni:20046957-1	S.G.Gorelova	STANDARD	BOT	ipni
ipni:20046957-1	Susanna Georgievna Gorelova	FULL	ANY	ipni
ipni:20046958-1	Kh.R.Dombr.	STANDARD	BOT	ipni
ipni:20046958-1	Khasja Ruvimovna Dombrovskaja	FULL	ANY	ipni
ipni:20046959-1	H.T.Güner	STANDARD	BOT	ipni
ipni:20046959-1	Hüseyin Tuncay Güner	FULL	ANY	ipni
ipni:20046960-1	Fierro-Minda	STANDARD	BOT	ipni
ipni:20046960-1	Alisson Fierro-Minda	FULL	ANY	ipni
ipni:20046960-1	Alisson Fierro Minda	VARIANT	ANY	ipni
ipni:20046962-1	Nilanthi	STANDARD	BOT	ipni
ipni:20046962-1	Rajapakse Mudiyanselage Renuka Nilanthi	FULL	ANY	ipni
ipni:20046963-1	Ibrahim-Okay	STANDARD	BOT	ipni
ipni:20046963-1	Ahmet Can Ibrahim-Okay	FULL	ANY	ipni
ipni:20046963-1	Ahmedjan Can Ibrahim	VARIANT	ANY	ipni
ipni:20046963-1	Ahmet Can Ibrahim	VARIANT	ANY	ipni
ipni:20046963-1	Ahmet Can Okay	VARIANT	ANY	ipni
ipni:20046964-1	Newbigin	STANDARD	BOT	ipni
ipni:20046964-1	Ed Newbigin	FULL	ANY	ipni
ipni:20046965-1	P.M.Waterh.	STANDARD	BOT	ipni
ipni:20046965-1	Peter M. Waterhouse	FULL	ANY	ipni
ipni:20046966-1	Radunz	STANDARD	BOT	ipni
ipni:20046966-1	Evelyn A. Radunz	FULL	ANY	ipni
ipni:20046967-1	López-Mach.	STANDARD	BOT	ipni
ipni:20046967-1	Francisco López-Machado	FULL	ANY	ipni
ipni:20046969-1	C.Castro	STANDARD	BOT	ipni
ipni:20046969-1	Cristian Castro	FULL	ANY	ipni
ipni:20046970-1	Rinya	STANDARD	BOT	ipni
ipni:20046970-1	Koj Rinya	FULL	ANY	ipni
ipni:20046971-1	Sheng H.Tang	STANDARD	BOT	ipni
ipni:20046971-1	Sheng Hu Tang	FULL	ANY	ipni
ipni:20046971-1	Sheng-Hu Tang	VARIANT	ANY	ipni
ipni:20046972-1	Vélez-Abarca	STANDARD	BOT	ipni
ipni:20046972-1	Leisberth Vélez-Abarca	FULL	ANY	ipni
ipni:20046972-1	Leisberth Vélez Abarca	VARIANT	ANY	ipni
ipni:20046973-1	J.Chinga	STANDARD	BOT	ipni
ipni:20046973-1	Javiera Chinga	FULL	ANY	ipni
ipni:20046974-1	Photikwan	STANDARD	BOT	ipni
ipni:20046974-1	Ekkaphon Photikwan	FULL	ANY	ipni
ipni:20046975-1	O.W.White	STANDARD	BOT	ipni
ipni:20046975-1	Oliver W. White	FULL	ANY	ipni
ipni:20046976-1	Wen L.Li	STANDARD	BOT	ipni
ipni:20046976-1	Wen Lan Li	FULL	ANY	ipni
ipni:20046976-1	Wen-Lan Li	VARIANT	ANY	ipni
ipni:20046977-1	Q.K.Li	STANDARD	BOT	ipni
ipni:20046977-1	Qian Kun Li	FULL	ANY	ipni
ipni:20046977-1	Qian-Kun Li	VARIANT	ANY	ipni
ipni:20046978-1	Pontes-Pires	STANDARD	BOT	ipni
ipni:20046978-1	Aline Fernandes Pontes-Pires	FULL	ANY	ipni
ipni:20046979-1	M.Berger	STANDARD	BOT	ipni
ipni:20046979-1	Matt Berger	FULL	ANY	ipni
ipni:20046979-1	Matthew Berger	VARIANT	ANY	ipni
ipni:20046982-1	C.C.Oliveira	STANDARD	BOT	ipni
ipni:20046982-1	Cellini Castro de Oliveira	FULL	ANY	ipni
ipni:20046983-1	Hui F.Wang	STANDARD	BOT	ipni
ipni:20046983-1	Hui-Feng Wang	FULL	ANY	ipni
ipni:20046986-1	T.Krueger	STANDARD	BOT	ipni
ipni:20046986-1	Thilo Krueger	FULL	ANY	ipni
ipni:20046987-1	Guevara-Lazc.	STANDARD	BOT	ipni
ipni:20046987-1	Emmanuel Guevara-Lazcano	FULL	ANY	ipni
ipni:20046988-1	Excoffier	STANDARD	BOT	ipni
ipni:20046988-1	Paul Excoffier	FULL	ANY	ipni
ipni:20046989-1	L.V.Alexandrova	STANDARD	BOT	ipni
ipni:20046989-1	Lia Vasil'jevna Alexandrova	FULL	ANY	ipni
ipni:20046990-1	R.M.Butler	STANDARD	BOT	ipni
ipni:20046990-1	Rachel M. Butler	FULL	ANY	ipni
ipni:20046994-1	R.Yadav	STANDARD	BOT	ipni
ipni:20046994-1	Rekha Yadav	FULL	ANY	ipni
ipni:20046995-1	Q.Y.Yang	STANDARD	BOT	ipni
ipni:20046995-1	Qi Yi Yang	FULL	ANY	ipni
ipni:20046995-1	Qi-Yi Yang	VARIANT	ANY	ipni
ipni:20047097-1	A.Pal	STANDARD	BOT	ipni
ipni:20047097-1	Aaratrik Pal	FULL	ANY	ipni
ipni:20047098-1	W.Y.Chuang	STANDARD	BOT	ipni
ipni:20047098-1	Wei Yu Chuang	FULL	ANY	ipni
ipni:20047098-1	Wei-Yu Chuang	VARIANT	ANY	ipni
ipni:20047100-1	Palsson	STANDARD	BOT	ipni
ipni:20047100-1	Ruth L. Palsson	FULL	ANY	ipni
ipni:20047102-1	Nurmi	STANDARD	BOT	ipni
ipni:20047102-1	Jaakko Nurmi	FULL	ANY	ipni
ipni:20047103-1	Raack	STANDARD	BOT	ipni
ipni:20047103-1	Jerry Raack	FULL	ANY	ipni
ipni:20047104-1	Boutabia	STANDARD	BOT	ipni
ipni:20047104-1	Lamia Boutabia	FULL	ANY	ipni
ipni:20047105-1	A.T.Webb	STANDARD	BOT	ipni
ipni:20047105-1	Aiden T. Webb	FULL	ANY	ipni
ipni:20047106-1	Kaitongsuk	STANDARD	BOT	ipni
ipni:20047106-1	Saksan Kaitongsuk	FULL	ANY	ipni
ipni:20047107-1	B.H.Xiong	STANDARD	BOT	ipni
ipni:20047107-1	B.H. Xiong	FULL	ANY	ipni
ipni:20047108-1	Gromova	STANDARD	BOT	ipni
ipni:20047108-1	Nina Gromova	FULL	ANY	ipni
ipni:20047109-1	R.Fowler	STANDARD	BOT	ipni
ipni:20047109-1	Rachael M. Fowler	FULL	ANY	ipni
ipni:20047110-1	Hoppenrath	STANDARD	BOT	ipni
ipni:20047110-1	Mona Hoppenrath	FULL	ANY	ipni
ipni:20047111-1	B.S.Leander	STANDARD	BOT	ipni
ipni:20047111-1	B.S. Leander	FULL	ANY	ipni
ipni:20047112-1	Sparmann	STANDARD	BOT	ipni
ipni:20047112-1	S.F. Sparmann	FULL	ANY	ipni
ipni:20047113-1	Fr.Zimm.	STANDARD	BOT	ipni
ipni:20047113-1	Franz Zimmermann	FULL	ANY	ipni
ipni:20047114-1	Bentall	STANDARD	BOT	ipni
ipni:20047114-1	Ray Bentall	FULL	ANY	ipni
ipni:20047116-1	Drjagina	STANDARD	BOT	ipni
ipni:20047116-1	Lyubov' Leonidovna Drjagina	FULL	ANY	ipni
ipni:20047118-1	Sh.Kulk.	STANDARD	BOT	ipni
ipni:20047118-1	Shaila Kulkarni	FULL	ANY	ipni
ipni:20047118-1	Shaila Chandra	VARIANT	ANY	ipni
ipni:20047119-1	Melchers	STANDARD	BOT	ipni
ipni:20047119-1	Georg Melchers	FULL	ANY	ipni
ipni:20047120-1	Quan Yuan	STANDARD	BOT	ipni
ipni:20047120-1	Quan Yuan	FULL	ANY	ipni
ipni:20047121-1	Jian L.Li	STANDARD	BOT	ipni
ipni:20047121-1	Jian Ling Li	FULL	ANY	ipni
ipni:20047122-1	Valentim	STANDARD	BOT	ipni
ipni:20047122-1	Rodrigo Valentim	FULL	ANY	ipni
ipni:20047123-1	R.P.P.Ahmad	STANDARD	BOT	ipni
ipni:20047123-1	Roland Putra Pribadi Ahmad	FULL	ANY	ipni
ipni:20047123-1	Roland Putra Pribadi Ahmad	VARIANT	ANY	ipni
ipni:20047125-1	Suguio	STANDARD	BOT	ipni
ipni:20047125-1	Kenitiro Suguio	FULL	ANY	ipni
ipni:20047126-1	Velitzelos	STANDARD	BOT	ipni
ipni:20047126-1	Evangelos Velitzelos	FULL	ANY	ipni
ipni:20047127-1	Broili	STANDARD	BOT	ipni
ipni:20047127-1	Ferdinand Broili	FULL	ANY	ipni
ipni:20047128-1	Germer	STANDARD	BOT	ipni
ipni:20047128-1	Richard Germer	FULL	ANY	ipni
ipni:20047129-1	Rakotom.	STANDARD	BOT	ipni
ipni:20047129-1	Nantenaina Rakotomalala	FULL	ANY	ipni
ipni:20047130-1	M.T.Martinez	STANDARD	BOT	ipni
ipni:20047130-1	Maira T. Martinez-Ugarteche	FULL	ANY	ipni
ipni:20047130-1	Maira Tatiana Martinez-Ugarteche	VARIANT	ANY	ipni
ipni:20047131-1	D.S.Costa	STANDARD	BOT	ipni
ipni:20047131-1	Daniel da Silva Costa	FULL	ANY	ipni
ipni:20047131-1	Daniel da Silva Costa	VARIANT	ANY	ipni
ipni:20047132-1	Gamisch	STANDARD	BOT	ipni
ipni:20047132-1	Alexander Gamisch	FULL	ANY	ipni
ipni:20047133-1	Y.D.Xu	STANDARD	BOT	ipni
ipni:20047133-1	Yi Da Xu	FULL	ANY	ipni
ipni:20047133-1	Yi-Da Xu	VARIANT	ANY	ipni
ipni:20047134-1	Broadfield	STANDARD	BOT	ipni
ipni:20047134-1	Craig Broadfield	FULL	ANY	ipni
ipni:20047137-1	Haelter.	STANDARD	BOT	ipni
ipni:20047137-1	David Haelterman	FULL	ANY	ipni
ipni:20047138-1	W.J.Silva	STANDARD	BOT	ipni
ipni:20047138-1	Weliton José da Silva	FULL	ANY	ipni
ipni:20047138-1	Weliton José da Silva	VARIANT	ANY	ipni
ipni:20047139-1	Arunraj	STANDARD	BOT	ipni
ipni:20047139-1	Parappurakkal Thazhe Arunraj	FULL	ANY	ipni
ipni:20047140-1	R.Reshma	STANDARD	BOT	ipni
ipni:20047140-1	Reshma Raju	FULL	ANY	ipni
ipni:20047141-1	Vishnupr.	STANDARD	BOT	ipni
ipni:20047141-1	Chittam Parambath Vishnuprasad	FULL	ANY	ipni
ipni:20047142-1	Gloner	STANDARD	BOT	ipni
ipni:20047142-1	Prosper Gloner	FULL	ANY	ipni
ipni:20047143-1	A.Chettri	STANDARD	BOT	ipni
ipni:20047143-1	Arun Chettri	FULL	ANY	ipni
ipni:20047144-1	P.L.Sherpa	STANDARD	BOT	ipni
ipni:20047144-1	Phurba Lhamu Sherpa	FULL	ANY	ipni
ipni:20047146-1	Kodrul	STANDARD	BOT	ipni
ipni:20047146-1	Tatiana Mikhailovna Kodrul	FULL	ANY	ipni
ipni:20047147-1	Korall.	STANDARD	BOT	ipni
ipni:20047147-1	Valentina Vasilievna Korallova	FULL	ANY	ipni
ipni:20047148-1	Arbuzova	STANDARD	BOT	ipni
ipni:20047148-1	Olga Nikolaevna Arbuzova	FULL	ANY	ipni
ipni:20047149-1	Kovar-Eder	STANDARD	BOT	ipni
ipni:20047149-1	Johanna Kovar-Eder	FULL	ANY	ipni
ipni:20047149-1	Johanna B. Kovar	VARIANT	ANY	ipni
ipni:20047149-1	Johanna Eder	VARIANT	ANY	ipni
ipni:20047149-1	Johanna Kovar	VARIANT	ANY	ipni
ipni:20047151-1	S.T.Jacks.	STANDARD	BOT	ipni
ipni:20047151-1	Stephen Thomas Jackson	FULL	ANY	ipni
ipni:20047152-1	C.Y.Weng	STANDARD	BOT	ipni
ipni:20047152-1	Cheng Yu Weng	FULL	ANY	ipni
ipni:20047152-1	Cheng-Yu Weng	VARIANT	ANY	ipni
ipni:20047154-1	1957-	STANDARD	BOT	ipni
ipni:20047154-1	Johanna B. Kovar	FULL	ANY	ipni
ipni:20047154-1	Johanna Kovar	VARIANT	ANY	ipni
ipni:20047158-1	L.K.Rai	STANDARD	BOT	ipni
ipni:20047158-1	Lalitkumar Rai Rai	FULL	ANY	ipni
ipni:20047159-1	U.Rai	STANDARD	BOT	ipni
ipni:20047159-1	Upakar Rai	FULL	ANY	ipni
ipni:20047160-1	N.Thapa	STANDARD	BOT	ipni
ipni:20047160-1	Nayan Thapa	FULL	ANY	ipni
ipni:20047161-1	Baraily	STANDARD	BOT	ipni
ipni:20047161-1	Sulochana Baraily	FULL	ANY	ipni
ipni:20047162-1	T.Costa	STANDARD	BOT	ipni
ipni:20047162-1	Tiago Souza Costa	FULL	ANY	ipni
ipni:20047164-1	Doludenko	STANDARD	BOT	ipni
ipni:20047164-1	Maya Prokofievna Doludenko	FULL	ANY	ipni
ipni:20047167-1	R.Clegg	STANDARD	BOT	ipni
ipni:20047167-1	Rosemary Clegg	FULL	ANY	ipni
ipni:20047168-1	Paranhos	STANDARD	BOT	ipni
ipni:20047168-1	Gabriel Merola Paranhos	FULL	ANY	ipni
ipni:20047168-1	Gabriel Merola Paranhos	VARIANT	ANY	ipni
ipni:20047169-1	J.M.Fern.	STANDARD	BOT	ipni
ipni:20047169-1	José Martins Fernandes	FULL	ANY	ipni
ipni:20047170-1	Zhizhil.	STANDARD	BOT	ipni
ipni:20047170-1	K.M. Zhizhilashvili	FULL	ANY	ipni
ipni:20047171-1	Berishv.	STANDARD	BOT	ipni
ipni:20047171-1	T.T. Berishvili	FULL	ANY	ipni
ipni:20047174-1	Shail.Tripathi	STANDARD	BOT	ipni
ipni:20047174-1	Shailja Tripathi	FULL	ANY	ipni
ipni:20047175-1	A.Begum	STANDARD	BOT	ipni
ipni:20047175-1	Ajima Begum	FULL	ANY	ipni
ipni:20047176-1	Xin Hui Li	STANDARD	BOT	ipni
ipni:20047176-1	Xin Hui Li	FULL	ANY	ipni
ipni:20047183-1	Günal	STANDARD	BOT	ipni
ipni:20047183-1	Batikan Günal	FULL	ANY	ipni
ipni:20047185-1	D.K.D.Caldas	STANDARD	BOT	ipni
ipni:20047185-1	Diana K.D. Caldas	FULL	ANY	ipni
ipni:20047186-1	R.Salas	STANDARD	BOT	ipni
ipni:20047186-1	Ramón Salas Roig	FULL	ANY	ipni
ipni:20047186-1	Ramón Salas	VARIANT	ANY	ipni
ipni:20047187-1	Paucar	STANDARD	BOT	ipni
ipni:20047187-1	Jenny Olga Arrea Paucar	FULL	ANY	ipni
ipni:20047188-1	Zborz.	STANDARD	BOT	ipni
ipni:20047188-1	Wojciech (Wojtech) Zborzewski	FULL	ANY	ipni
ipni:20047188-1	Adalbert Zborzewski	VARIANT	ANY	ipni
ipni:20047188-1	Wojciech (Wojtech) Yakovlevich Zborzewski	VARIANT	ANY	ipni
ipni:20047189-1	Barb.Rodr.f.	STANDARD	BOT	ipni
ipni:20047189-1	João Barbosa Rodrigues	FULL	ANY	ipni
ipni:20047189-1	Jr., João Barbosa Rodrigues	VARIANT	ANY	ipni
ipni:20047189-1	Júnior, João Barbosa Rodrigues	VARIANT	ANY	ipni
ipni:20047190-1	Cinea	STANDARD	BOT	ipni
ipni:20047190-1	William Cinea	FULL	ANY	ipni
ipni:20047192-1	R.K.Li	STANDARD	BOT	ipni
ipni:20047192-1	Ren Kun Li	FULL	ANY	ipni
ipni:20047192-1	Ren-Kun Li	VARIANT	ANY	ipni
ipni:20047193-1	Agustika	STANDARD	BOT	ipni
ipni:20047193-1	Sela Agustika	FULL	ANY	ipni
ipni:20047194-1	S.Santiago	STANDARD	BOT	ipni
ipni:20047194-1	S. Santiago	FULL	ANY	ipni
ipni:20047196-1	J.Berger	STANDARD	BOT	ipni
ipni:20047196-1	Jens Berger	FULL	ANY	ipni
ipni:20047197-1	Thomudtha	STANDARD	BOT	ipni
ipni:20047197-1	Adisak Thomudtha	FULL	ANY	ipni
ipni:20047199-1	D.Quintana	STANDARD	BOT	ipni
ipni:20047199-1	Damián Quintana Pozo	FULL	ANY	ipni
ipni:20047199-1	Damián Quintana	VARIANT	ANY	ipni
ipni:20047200-1	Sat.Chandra	STANDARD	BOT	ipni
ipni:20047200-1	Satish Chandra	FULL	ANY	ipni
ipni:20047200-1	Satish Chandra Semwal	VARIANT	ANY	ipni
ipni:20047201-1	Saidak.	STANDARD	BOT	ipni
ipni:20047201-1	Leonid Yakovlevich Saidakovsky	FULL	ANY	ipni
ipni:20047201-1	Leonid Yakovlevich Saydakovskiy	VARIANT	ANY	ipni
ipni:20047202-1	Fayaz	STANDARD	BOT	ipni
ipni:20047202-1	Fayaz Ahmad Lone	FULL	ANY	ipni
ipni:20047203-1	C.F.Barrett	STANDARD	BOT	ipni
ipni:20047203-1	Craig Barrett	FULL	ANY	ipni
ipni:20047204-1	Yanka	STANDARD	BOT	ipni
ipni:20047204-1	Hage Yanka	FULL	ANY	ipni
ipni:20047205-1	Krendowsky	STANDARD	BOT	ipni
ipni:20047205-1	Mikhail Evgrafovich Krendowsky	FULL	ANY	ipni
ipni:20047206-1	Se.Endô	STANDARD	BOT	ipni
ipni:20047206-1	Seido Endô	FULL	ANY	ipni
ipni:20047207-1	H.Rudolf	STANDARD	BOT	ipni
ipni:20047207-1	Hellmut Rudolf	FULL	ANY	ipni
ipni:20047208-1	Frankenh.	STANDARD	BOT	ipni
ipni:20047208-1	Herebert Frankenhäuser	FULL	ANY	ipni
ipni:20047209-1	O.K.Lenz	STANDARD	BOT	ipni
ipni:20047209-1	Olaf Klaus Lenz	FULL	ANY	ipni
ipni:20047210-1	G.G.Fechne	STANDARD	BOT	ipni
ipni:20047210-1	Glenn Gunnar Fechner	FULL	ANY	ipni
ipni:20047211-1	F.Mercado	STANDARD	BOT	ipni
ipni:20047211-1	Fermín Mercado Muñoz	FULL	ANY	ipni
ipni:20047212-1	D.Silveira	STANDARD	BOT	ipni
ipni:20047212-1	Denise Silveira	FULL	ANY	ipni
ipni:20047213-1	A.Becerra	STANDARD	BOT	ipni
ipni:20047213-1	A. Becerra	FULL	ANY	ipni
ipni:20047214-1	Bhu	STANDARD	BOT	ipni
ipni:20047214-1	Indira Bhu	FULL	ANY	ipni
ipni:20047215-1	U.S.Sharma	STANDARD	BOT	ipni
ipni:20047215-1	U.S. Sharma	FULL	ANY	ipni
ipni:20047216-1	A.K.Bajpai	STANDARD	BOT	ipni
ipni:20047216-1	A.K. Bajpai	FULL	ANY	ipni
ipni:20047217-1	W.Q.Hu	STANDARD	BOT	ipni
ipni:20047217-1	Wen-Qi Hu	FULL	ANY	ipni
ipni:20047217-1	Wenqi Hu	VARIANT	ANY	ipni
ipni:20047218-1	Qing H.Zhang	STANDARD	BOT	ipni
ipni:20047218-1	Qing-Hai Zhang	FULL	ANY	ipni
ipni:20047218-1	Qinghai Zhang	VARIANT	ANY	ipni
ipni:20047221-1	Seijo	STANDARD	BOT	ipni
ipni:20047221-1	Guillermo J. Seijo	FULL	ANY	ipni
ipni:20047222-1	Chicalla	STANDARD	BOT	ipni
ipni:20047222-1	Kent J. Chicalla-Rios	FULL	ANY	ipni
ipni:20047223-1	Fabbroni	STANDARD	BOT	ipni
ipni:20047223-1	Mariela Fabbroni	FULL	ANY	ipni
ipni:20047224-1	Figueira	STANDARD	BOT	ipni
ipni:20047224-1	Maurício Figueira	FULL	ANY	ipni
ipni:20047226-1	Manandhar	STANDARD	BOT	ipni
ipni:20047226-1	R. Manandhar	FULL	ANY	ipni
ipni:20047227-1	N.Sarma	STANDARD	BOT	ipni
ipni:20047227-1	Nandita Sarma	FULL	ANY	ipni
ipni:20047228-1	T.Br.	STANDARD	BOT	ipni
ipni:20047228-1	Thomas Brown	FULL	ANY	ipni
ipni:20047229-1	C.Ghosh	STANDARD	BOT	ipni
ipni:20047229-1	Chandra Ghosh	FULL	ANY	ipni
ipni:20047232-1	L.Fábián	STANDARD	BOT	ipni
ipni:20047232-1	László Fábián	FULL	ANY	ipni
ipni:20047233-1	Arellano-Martín	STANDARD	BOT	ipni
ipni:20047233-1	Irene Arellano-Martín	FULL	ANY	ipni
ipni:20047233-1	Irene Arellano Martín	VARIANT	ANY	ipni
ipni:20047234-1	K.N.L.Dias	STANDARD	BOT	ipni
ipni:20047234-1	Kauê Nicolas Lindoso Dias	FULL	ANY	ipni
ipni:20047235-1	Gonzaga	STANDARD	BOT	ipni
ipni:20047235-1	Diego Rafael Gonzaga	FULL	ANY	ipni
ipni:20047237-1	Yue Jin	STANDARD	BOT	ipni
ipni:20047237-1	Yue Jin	FULL	ANY	ipni
ipni:20047239-1	Xi Liu	STANDARD	BOT	ipni
ipni:20047239-1	Xi Liu	FULL	ANY	ipni
ipni:20047240-1	Maschio	STANDARD	BOT	ipni
ipni:20047240-1	Angelo Maschio	FULL	ANY	ipni
ipni:20047241-1	Alemany	STANDARD	BOT	ipni
