Kuerzel;Bezeichnung;Erlaeuterung;Synonyme;BegriffId;ElternId;Hierarchie;Url;Guid;InspireCode;BoreholeMl;Aenderungsdatum
K2S;Santonium;Santonian (older bound-86.3 +/-0.5 Ma, younger bound-83.6 +/-0.2 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 217 239 116; Quelle: International Chronostratigraphic Chart, Juli 2018;Santonian;22;19;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/f630b476-7858-483c-bff2-36d467bd2981;f630b476-7858-483c-bff2-36d467bd2981;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/santonian;True;16.08.2018
K2Cc;Coniacium;Coniacian (older bound-89.8 +/-0.3 Ma, younger bound-86.3 +/-0.5 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 204 233 104; Quelle: International Chronostratigraphic Chart, Juli 2018;Coniacian;23;19;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/51068431-31fd-4393-8a36-c644cbb4077f;51068431-31fd-4393-8a36-c644cbb4077f;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/coniacian;True;16.08.2018
K2T;Turonium;Turonian (older bound-93.9 Ma, younger bound-89.8 +/-0.3 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 191 227 93; Quelle: International Chronostratigraphic Chart, Juli 2018;Turonian;24;19;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/b1ee6ae3-19c6-4566-b6b2-18d86c25e1f8;b1ee6ae3-19c6-4566-b6b2-18d86c25e1f8;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/turonian;True;16.08.2018
K2Cn;Cenomanium;Cenomanian (older bound-100.5 Ma, younger bound-93.9 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 179 222 83; Quelle: International Chronostratigraphic Chart, Juli 2018;Cenomanian;25;19;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/5d3222f2-f4b9-4ce3-9e44-5263bb001df0;5d3222f2-f4b9-4ce3-9e44-5263bb001df0;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cenomanian;True;16.08.2018
K1;Unterkreide;Lower Cretaceous (older bound-145 Ma, younger bound-100.5 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 140 205 87; Quelle: International Chronostratigraphic Chart, Juli 2018;Lower Cretaceous;26;18;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/5f631e1e-56de-4530-8059-948cfb7440dd;5f631e1e-56de-4530-8059-948cfb7440dd;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/earlyOrLowerCretaceous;True;16.08.2018
K1Al;Albium;Albian (older bound-113 Ma, younger bound-100.5 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 204 234 151; Quelle: International Chronostratigraphic Chart, Juli 2018;Albian;27;26;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/40c6e5df-6493-4e73-a22e-3d2a64ec25a8;40c6e5df-6493-4e73-a22e-3d2a64ec25a8;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/albian;True;16.08.2018
K1Ap;Aptium;Aptian (older bound-125 Ma, younger bound-113 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 191 228 138; Quelle: International Chronostratigraphic Chart, Juli 2018;Aptian;28;26;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/953a8b91-f164-4894-bbc4-6166e1d6ffe3;953a8b91-f164-4894-bbc4-6166e1d6ffe3;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/aptian;True;16.08.2018
K1Ba;Barrêmium;Barremian (older bound-129,4 Ma, younger bound-125 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 179 223 127; Quelle: International Chronostratigraphic Chart, Juli 2018;Barremian;29;26;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/d541e45e-0504-43f7-b8c5-2919794c3ed2;d541e45e-0504-43f7-b8c5-2919794c3ed2;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/barremian;True;16.08.2018
K1H;Hauterivium;Hauterivian (older bound-132.9 Ma, younger bound-129,4 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 166 217 117; Quelle: International Chronostratigraphic Chart, Juli 2018;Hauterivian;30;26;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/b8269d65-0c52-42ee-b860-838a7d5b9814;b8269d65-0c52-42ee-b860-838a7d5b9814;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/hauterivian;True;16.08.2018
K1V;Valanginium;Valanginian (older bound-139,8 Ma, younger bound-132.9 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 153 211 106; Quelle: International Chronostratigraphic Chart, Juli 2018;Valanginian;31;26;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/49d7e27d-b2ce-4437-9df7-55098c3d3c35;49d7e27d-b2ce-4437-9df7-55098c3d3c35;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/valanginian;True;16.08.2018
K1Be;Berriasium;Berriasian (older bound-145 Ma, younger bound-139.8 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 140 205 96; Quelle: International Chronostratigraphic Chart, Juli 2018;Berriasian;32;26;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/7c92a467-a916-4f8b-a405-b31bcf977f0b;7c92a467-a916-4f8b-a405-b31bcf977f0b;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/berriasian;True;16.08.2018
J;Jura;Jurassic (older bound-201.3 +/-0.2 Ma, younger bound-145 Ma; System/System); RGB-Farbwerte nach INSPIRE/ICS: 52 197 202; Quelle: International Chronostratigraphic Chart, Juli 2018;Jurassic;33;17;3;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/e1ffeac7-0c66-4ad3-9b24-98197b812faf;e1ffeac7-0c66-4ad3-9b24-98197b812faf;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/jurassic;True;16.08.2018
J3;Oberjura;Upper Jurassic (older bound-163.5 +/-1 Ma, younger bound-145 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 179 227 238; Quelle: International Chronostratigraphic Chart, Juli 2018;Upper Jurassic;34;33;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/01d1fac3-f2c9-4a6b-9488-9ad8f7b286ab;01d1fac3-f2c9-4a6b-9488-9ad8f7b286ab;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lateJurassic;True;16.08.2018
J3T;Tithonium;Tithonian (older bound-152.1 +/-0.9 Ma, younger bound-145 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 217 241 247; Quelle: International Chronostratigraphic Chart, Juli 2018;Tithonian;35;34;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/d90da923-bf02-4db1-8eb6-2c4cbb5b6ff3;d90da923-bf02-4db1-8eb6-2c4cbb5b6ff3;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/tithonian;True;16.08.2018
J3K;Kimmeridgium;Kimmeridgian (older bound-157.3 +/-1 Ma, younger bound-152.1 +/-0.9 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 204 236 244; Quelle: International Chronostratigraphic Chart, Juli 2018;Kimmeridgian;36;34;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/58870696-6cf5-4fd6-816d-e4d897ceb19c;58870696-6cf5-4fd6-816d-e4d897ceb19c;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/kimmeridgian;True;16.08.2018
J3O;Oxfordium;Oxfordian (older bound-163.5 +/-1 Ma, younger bound-157.3 +/-1 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 191 231 241; Quelle: International Chronostratigraphic Chart, Juli 2018;Oxfordian;37;34;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/389a3c28-c8ae-43dd-a182-b487e35fd73b;389a3c28-c8ae-43dd-a182-b487e35fd73b;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/oxfordian;True;16.08.2018
J2;Mitteljura;Middle Jurassic (older bound-174.1 +/-1 Ma, younger bound-163.5 +/-1 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 128 207 216; Quelle: International Chronostratigraphic Chart, Juli 2018;Middle Jurassic;38;33;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/265f609e-6c63-4e90-a326-0b228fe0fd8b;265f609e-6c63-4e90-a326-0b228fe0fd8b;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleJurassic;True;16.08.2018
J2C;Callovium;Callovian (older bound-166.1 +/-1.2 Ma, younger bound-163.5 +/-1 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 191 231 229; Quelle: International Chronostratigraphic Chart, Juli 2018;Callovian;39;38;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/14612150-1e05-45a7-980c-f3cb90ea52a1;14612150-1e05-45a7-980c-f3cb90ea52a1;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/callovian;True;16.08.2018
J2Bt;Bathonium;Bathonian (older bound-168.3 +/-1.3 Ma, younger bound-166.1 +/-1.2Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 179 226 227; Quelle: International Chronostratigraphic Chart, Juli 2018;Bathonian;40;38;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/d0e96060-1b0a-4018-b5ed-039615462e19;d0e96060-1b0a-4018-b5ed-039615462e19;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/bathonian;True;16.08.2018
J2Bj;Bajocium;Bajocian (older bound-170.3 +/-1.4 Ma, younger bound-168.3 +/-1.3 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 166 221 224; Quelle: International Chronostratigraphic Chart, Juli 2018;Bajocian;41;38;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/5df17f0a-e399-4c94-9953-a1c5d0ecaa2d;5df17f0a-e399-4c94-9953-a1c5d0ecaa2d;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/bajocian;True;16.08.2018
J2A;Aalenium;Aalenian (older bound-174.1 +/-1 Ma, younger bound-170.3 +/-1.4 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 154 217 221; Quelle: International Chronostratigraphic Chart, Juli 2018;Aalenian;42;38;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/1d0ef1a1-e19c-4fdb-a86b-8d486d6c535f;1d0ef1a1-e19c-4fdb-a86b-8d486d6c535f;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/aalenian;True;16.08.2018
J1;Unterjura;Lower Jurassic (older bound-201.3 +/-0.2 Ma, younger bound-174.1 +/-1 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 66 174 208; Quelle: International Chronostratigraphic Chart, Juli 2018;Lower Jurassic;43;33;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/c8f6dbfd-22c6-42da-956a-d03fb6cf6ca3;c8f6dbfd-22c6-42da-956a-d03fb6cf6ca3;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/earlyJurassic;True;16.08.2018
J1T;Toarcium;Toarcian (older bound-182.7 +/-0.7 Ma, younger bound-174.1 +/-1 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 153 206 227; Quelle: International Chronostratigraphic Chart, Juli 2018;Toarcian;44;43;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/85af6699-cbea-4d8f-991b-78cf0e8dda75;85af6699-cbea-4d8f-991b-78cf0e8dda75;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/toarcian;True;16.08.2018
J1P;Pliensbachium;Pliensbachian (older bound-190.8 +/-1 Ma, younger bound-182.7 +/-0.7 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 128 197 221; Quelle: International Chronostratigraphic Chart, Juli 2018;Pliensbachian;45;43;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/e1db7b8c-9fc8-4ea2-8793-461c121ba8be;e1db7b8c-9fc8-4ea2-8793-461c121ba8be;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pliensbachian;True;16.08.2018
J1S;Sinemurium;Sinemurian (older bound-199.3 +/-0.3 Ma, younger bound-190.8 +/-1 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 103 188 216; Quelle: International Chronostratigraphic Chart, Juli 2018;Sinemurian;46;43;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/20173ff3-0c5a-4ef0-b5a0-3e0b416fea39;20173ff3-0c5a-4ef0-b5a0-3e0b416fea39;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/sinemurian;True;16.08.2018
J1H;Hettangium;Hettangian (older bound-201.3 +/-0.2 Ma, younger bound-199.3 +/-0.3 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 78 179 211; Quelle: International Chronostratigraphic Chart, Juli 2018;Hettangian;47;43;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/491ac6b6-f777-4ba9-a39b-d81ae04ec68e;491ac6b6-f777-4ba9-a39b-d81ae04ec68e;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/hettangian;True;16.08.2018
T;Trias;Triassic (older bound-251.902 +/-0.024 Ma, younger bound-201.3 +/-0.2; System/System); RGB-Farbwerte nach INSPIRE/ICS: 129 43 146; Quelle: International Chronostratigraphic Chart, Juli 2018;Triassic;48;17;3;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/740ac56e-4372-4a88-9002-084b31049dab;740ac56e-4372-4a88-9002-084b31049dab;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/triassic;True;16.08.2018
T3;Obertrias;Upper Triassic (older bound-237 Ma, younger bound-201.3 +/-0.2 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 189 140 195; Quelle: International Chronostratigraphic Chart, Juli 2018;Upper Triassic;49;48;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/e6869434-9962-424b-b740-7c630bdbb2db;e6869434-9962-424b-b740-7c630bdbb2db;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lateTriassic;True;16.08.2018
T3R;Rhaetium;Rhaetian (older bound-208.5 Ma, younger bound-201.3 +/-0.2 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 227 185 219; Quelle: International Chronostratigraphic Chart, Juli 2018;Rhaetian;50;49;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/32fea96e-1889-4e5b-ad18-56d5487e5065;32fea96e-1889-4e5b-ad18-56d5487e5065;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/rhaetian;True;16.08.2018
T3N;Norium;Norian (older bound-227 Ma, younger bound-208.5 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 214 170 211; Quelle: International Chronostratigraphic Chart, Juli 2018;Norian;51;49;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/94b44638-9b33-448a-9ebc-b1d8e94b2905;94b44638-9b33-448a-9ebc-b1d8e94b2905;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/norian;True;16.08.2018
T3K;Karnium;Carnian (older bound-237 Ma, younger bound-227 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 201 155 203; Quelle: International Chronostratigraphic Chart, Juli 2018;Carnian;52;49;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/13859db9-889c-4bbc-88f1-611073950eeb;13859db9-889c-4bbc-88f1-611073950eeb;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/carnian;True;16.08.2018
T2;Mitteltrias;Middle Triassic (older bound-247.2 Ma, younger bound-237 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 177 104 177; Quelle: International Chronostratigraphic Chart, Juli 2018;Middle Triassic;53;48;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/03d4448a-23b6-4d1f-8a1f-30ba540b2579;03d4448a-23b6-4d1f-8a1f-30ba540b2579;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleTriassic;True;16.08.2018
T2L;Ladinium;Ladinian (older bound-242 Ma, younger bound-237 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 201 131 191; Quelle: International Chronostratigraphic Chart, Juli 2018;Ladinian;54;53;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/3fef037a-c014-4d14-81cd-e162b19303ba;3fef037a-c014-4d14-81cd-e162b19303ba;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ladinian;True;16.08.2018
T2A;Anisium;Anisian (older bound-247.2 Ma, younger bound-242 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 188 117 183; Quelle: International Chronostratigraphic Chart, Juli 2018;Anisian;55;53;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/81f7d3da-2960-4402-b3c9-7b6305e6e552;81f7d3da-2960-4402-b3c9-7b6305e6e552;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/anisian;True;16.08.2018
T1;Untertrias;Lower Triassic (older bound-251.902 +/-0.024 Ma, younger bound-247.2 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 152 57 153; Quelle: International Chronostratigraphic Chart, Juli 2018;Lower Triassic;56;48;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/9790371d-0c85-45da-a932-4d27ba029034;9790371d-0c85-45da-a932-4d27ba029034;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/earlyTriassic;True;16.08.2018
T1O;Olenekium;Olenekian (older bound-251.2 Ma, younger bound-247.2 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 176 81 165; Quelle: International Chronostratigraphic Chart, Juli 2018;Olenekian;57;56;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/da3f28dc-1267-4d59-8d25-f30b89510499;da3f28dc-1267-4d59-8d25-f30b89510499;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/olenekian;True;16.08.2018
T1I;Indusium;Induan (older bound-251.902 +/-0.024 Ma, younger bound-251.2 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 164 70 159; Quelle: International Chronostratigraphic Chart, Juli 2018;Induan;58;56;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/7da92e7d-e547-4771-bcbf-7540bdc3a4c0;7da92e7d-e547-4771-bcbf-7540bdc3a4c0;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/induan;True;16.08.2018
PZ;Paläozoikum;Paleozoic (older bound-541 +/-1 Ma, younger bound-251.902 +/-0.024 Ma; Ärathem/Erathem); RGB-Farbwerte nach INSPIRE/ICS: 153 192 141; Quelle: International Chronostratigraphic Chart, Juli 2018;Paleozoic;59;1;2;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/4380ed78-fe3a-4f84-8df4-21796a309c29;4380ed78-fe3a-4f84-8df4-21796a309c29;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/paleozoic;True;16.08.2018
P;Perm;Permian (older bound-298.9 +/-0.15 Ma, younger bound-251.902 +/-0.024 Ma; System/System); RGB-Farbwerte nach INSPIRE/ICS: 240 64 40; Quelle: International Chronostratigraphic Chart, Juli 2018;Permian;60;59;3;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/b7becaea-7b22-4b47-836a-fc3c3974dda6;b7becaea-7b22-4b47-836a-fc3c3974dda6;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/permian;True;16.08.2018
P3;Lopingium;Lopingian (older bound-259.1 +/-0.5 Ma, younger bound-251.902 +/-0.024 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 252 167 148; Quelle: International Chronostratigraphic Chart, Juli 2018;Lopingian;61;60;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/24d8bd41-1bdb-4a41-b6c9-9de8364ed0d6;24d8bd41-1bdb-4a41-b6c9-9de8364ed0d6;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lopingian;True;16.08.2018
P3C;Changhsingium;Changhsingian (older bound-254.14 +/-0.07 Ma, younger bound-251.902 +/-0.024 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 252 192 178; Quelle: International Chronostratigraphic Chart, Juli 2018;Changhsingian;62;61;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/1e5d6c83-acc4-4c53-ae28-23beeca82b27;1e5d6c83-acc4-4c53-ae28-23beeca82b27;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/changhsingian;True;16.08.2018
P3W;Wuchiapingium;Wuchiapingian (older bound-259.1 +/-0.5 Ma, younger bound-254.14 +/-0.07 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 252 180 162; Quelle: International Chronostratigraphic Chart, Juli 2018;Wuchiapingian;63;61;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/41c1f176-f578-42f6-a518-6e6df599892a;41c1f176-f578-42f6-a518-6e6df599892a;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/wuchiapingian;True;16.08.2018
P2;Guadalupium;Guadalupian (older bound-272.95 +/-0.11 Ma, younger bound-259.1 +/-0.5 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 252 116 92; Quelle: International Chronostratigraphic Chart, Juli 2018;Guadalupian;64;60;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/76ddee6b-9484-4592-aeb5-7de53e9bc3b9;76ddee6b-9484-4592-aeb5-7de53e9bc3b9;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/guadalupian;True;16.08.2018
P2C;Capitanium;Capitanian (older bound-265.1 +/-0.4 Ma, younger bound-259.1 +/-0.5 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 252 154 133; Quelle: International Chronostratigraphic Chart, Juli 2018;Capitanian;65;64;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/baf65872-caa3-40ef-ae65-de8dca78b3c3;baf65872-caa3-40ef-ae65-de8dca78b3c3;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/capitanian;True;16.08.2018
P2W;Wordium;Wordian (older bound-268.8 +/-0.5 Ma, younger bound-265.1 +/-0.4 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 252 141 118; Quelle: International Chronostratigraphic Chart, Juli 2018;Wordian;66;64;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/c4bf24b9-46d4-4fa7-bc1a-f4724ace696f;c4bf24b9-46d4-4fa7-bc1a-f4724ace696f;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/wordian;True;16.08.2018
P2R;Roadium;Roadian (older bound-272.95 +/-0.11 Ma, younger bound-268.8 +/-0.5 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 252 128 105; Quelle: International Chronostratigraphic Chart, Juli 2018;Roadian;67;64;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/7fbb7f97-2c9e-414c-91b3-6c61c0a89050;7fbb7f97-2c9e-414c-91b3-6c61c0a89050;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/roadian;True;16.08.2018
P1;Cisuralium;Cisuralian (older bound-298.9 +/-0.15 Ma, younger bound-272.95 +/-0.11 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 239 88 69; Quelle: International Chronostratigraphic Chart, Juli 2018;Cisuralian;68;60;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/d05041cc-7fc6-4b4f-bb1a-69e7589f3e97;d05041cc-7fc6-4b4f-bb1a-69e7589f3e97;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian;True;16.08.2018
P1K;Kungurium;Kungurian (older bound-283.5 +/-0.6 Ma, younger bound-272.95 +/-0.11 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 227 135 118; Quelle: International Chronostratigraphic Chart, Juli 2018;Kungurian;69;68;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/df0c7764-30bf-4f55-9e52-1f541c7e4af7;df0c7764-30bf-4f55-9e52-1f541c7e4af7;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/kungurian;True;16.08.2018
P1Ar;Artinskium;Artinskian (older bound-290.1 +/- 0.26 Ma, younger bound-283.5 +/-0.6 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 227 123 104; Quelle: International Chronostratigraphic Chart, Juli 2018;Artinskian;70;68;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/45ef3641-95fe-4984-b1e5-170c20e703cb;45ef3641-95fe-4984-b1e5-170c20e703cb;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/artinskian;True;16.08.2018
P1S;Sakmarium;Sakmarian (older bound-295 +/-0.18 Ma, younger bound-290.1 +/- 0.26 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 227 111 92; Quelle: International Chronostratigraphic Chart, Juli 2018;Sakmarian;71;68;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/7dab1c3b-c324-413f-ac59-aef0e8324fa8;7dab1c3b-c324-413f-ac59-aef0e8324fa8;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/sakmarian;True;16.08.2018
P1As;Asselium;Asselian (older bound-298.9 +/-0.15 Ma, younger bound-295 +/-0.18 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 227 99 80; Quelle: International Chronostratigraphic Chart, Juli 2018;Asselian;72;68;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/8e0c2562-54ac-405f-9436-8c0883a9979e;8e0c2562-54ac-405f-9436-8c0883a9979e;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/asselian;True;16.08.2018
C;Karbon;Carboniferous (older bound-358.9 +/- 0.4 Ma, younger bound-298.9 +/-0.15 Ma; System/System); RGB-Farbwerte nach INSPIRE/ICS: 103 165 153; Quelle: International Chronostratigraphic Chart, Juli 2018;Carboniferous;73;59;3;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/4ceed73f-7ff8-40f8-bf65-73ef00bee813;4ceed73f-7ff8-40f8-bf65-73ef00bee813;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/carboniferous;True;16.08.2018
C2;Pennsylvanium;Pennsylvanian (older bound-323.2 +/-0.4 Ma, younger bound-298.9 +/-0.15 Ma; Serie/Series); RGB-Farbwerte nach INSPIRE/ICS: 153 194 181; Quelle: International Chronostratigraphic Chart, Juli 2018;Pennsylvanian;74;73;4;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/cf4dc5bd-13ec-424f-99ea-adeee93ed214;cf4dc5bd-13ec-424f-99ea-adeee93ed214;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pennsylvanian;True;16.08.2018
C2G;Gzhelium;Gzhelian (older bound-303.7 +/-0.1 Ma, younger bound-298.9 +/-0.15 Ma; Stufe/Stage); RGB-Farbwerte nach INSPIRE/ICS: 204 212 199; Quelle: International Chronostratigraphic Chart, Juli 2018;Gzhelian;75;74;5;https://www.geokartieranleitung.de/desktopmodules/gkalist/api/6fc18164-789f-4725-8856-8293d9720c1f;6fc18164-789f-4725-8856-8293d9720c1f;http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/gzhelian;True;16.08.2018
