ID|Language|Label|Definition|Description|Governance level ID|Governance level Label|Codelist ID|Codelist label|Reference Source|Reference Link|Status ID|Status label|Parent ID|Successor ID|Predecessor ID
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/oxfordian|en|Oxfordian|IUGS /CGI value|Oxfordian (older bound-161.2 +/-4 Ma, younger bound-155.6 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperJurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleJurassic|en|Middle Jurassic|IUGS /CGI value|Middle Jurassic (older bound-175.6 +/-2 Ma, younger bound-161.2 +/-4 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/jurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/callovian|en|Callovian|IUGS /CGI value|Callovian (older bound-164.7 +/-4 Ma, younger bound-161.2 +/-4 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleJurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/bathonian|en|Bathonian|IUGS /CGI value|Bathonian (older bound-167.7 +/-3.5 Ma, younger bound-164.7 +/-4 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleJurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/bajocian|en|Bajocian|IUGS /CGI value|Bajocian (older bound-171.6 +/-3 Ma, younger bound-167.7 +/-3.5 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleJurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/aalenian|en|Aalenian|IUGS /CGI value|Aalenian (older bound-175.6 +/-2 Ma, younger bound-171.6 +/-3 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleJurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/earlyJurassic|en|Early/Lower Jurassic|IUGS /CGI value|Early/Lower Jurassic (older bound-199.6 +/-0.6 Ma, younger bound-175.6 +/-2 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/superseded|Superseded|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/jurassic|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerJurassic|
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/toarcian|en|Toarcian|IUGS /CGI value|Toarcian (older bound-183 +/-1.5 Ma, younger bound-175.6 +/-2 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerJurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pliensbachian|en|Pliensbachian|IUGS /CGI value|Pliensbachian (older bound-189.6 +/-1.5 Ma, younger bound-183 +/-1.5 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerJurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/sinemurian|en|Sinemurian|IUGS /CGI value|Sinemurian (older bound-196.5 +/-1 Ma, younger bound-189.6 +/-1.5 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerJurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/hettangian|en|Hettangian|IUGS /CGI value|Hettangian (older bound-199.6 +/-0.6 Ma, younger bound-196.5 +/-1 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerJurassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/triassic|en|Triassic|IUGS /CGI value|Triassic (older bound-251 +/-0.4 Ma, younger bound-199.6 +/-0.6 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/mesozoic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lateTriassic|en|Late/Upper Triassic|IUGS /CGI value|Late/Upper Triassic (older bound-228.7 Ma, younger bound-199.6 +/-0.6 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/superseded|Superseded|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/triassic|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperTriassic|
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/rhaetian|en|Rhaetian|IUGS /CGI value|Rhaetian (older bound-203.6 +/-1.5 Ma, younger bound-199.6 +/-0.6 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperTriassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/norian|en|Norian|IUGS /CGI value|Norian (older bound-216.5 +/-2 Ma, younger bound-203.6 +/-1.5 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperTriassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/carnian|en|Carnian|IUGS /CGI value|Carnian (older bound-228.7 Ma, younger bound-216.5 +/-2 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperTriassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleTriassic|en|Middle Triassic|IUGS /CGI value|Middle Triassic (older bound-245.9 Ma, younger bound-228.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/triassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/ladinian|en|Ladinian|IUGS /CGI value|Ladinian (older bound-237 +/-2 Ma, younger bound-228.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleTriassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/anisian|en|Anisian|IUGS /CGI value|Anisian (older bound-245.9 Ma, younger bound-237 +/-2 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleTriassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/earlyTriassic|en|Early/Lower Triassic|IUGS /CGI value|Early/Lower Triassic (older bound-251 +/-0.4 Ma, younger bound-245.9 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/superseded|Superseded|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/triassic|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerTriassic|
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/olenekian|en|Olenekian|IUGS /CGI value|Olenekian (older bound-249.5 Ma, younger bound-245.9 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerTriassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/induan|en|Induan|IUGS /CGI value|Induan (older bound-251 +/-0.4 Ma, younger bound-249.5 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerTriassic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/paleozoic|en|Paleozoic|IUGS /CGI value|Paleozoic (older bound-542 +/-1 Ma, younger bound-251 +/-0.4 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/phanerozoic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/permian|en|Permian|IUGS /CGI value|Permian (older bound-299 +/-0.8 Ma, younger bound-251 +/-0.4 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/paleozoic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lopingian|en|Lopingian|IUGS /CGI value|Lopingian (older bound-260.4 +/-0.7 Ma, younger bound-251 +/-0.4 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/permian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/changhsingian|en|Changhsingian|IUGS /CGI value|Changhsingian (older bound-253.8 +/-0.7 Ma, younger bound-251 +/-0.4 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lopingian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/wuchiapingian|en|Wuchiapingian|IUGS /CGI value|Wuchiapingian (older bound-260.4 +/-0.7 Ma, younger bound-253.8 +/-0.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lopingian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/guadalupian|en|Guadalupian|IUGS /CGI value|Guadalupian (older bound-270.6 +/-0.7 Ma, younger bound-260.4 +/-0.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/permian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/capitanian|en|Capitanian|IUGS /CGI value|Capitanian (older bound-265.8 +/-0.7 Ma, younger bound-260.4 +/-0.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/guadalupian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/wordian|en|Wordian|IUGS /CGI value|Wordian (older bound-268 +/-0.7 Ma, younger bound-265.8 +/-0.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/guadalupian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/roadian|en|Roadian|IUGS /CGI value|Roadian (older bound-270.6 +/-0.7 Ma, younger bound-268 +/-0.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/guadalupian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian|en|Cisuralian|IUGS /CGI value|Cisuralian (older bound-299 +/-0.8 Ma, younger bound-270.6 +/-0.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/permian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/kungurian|en|Kungurian|IUGS /CGI value|Kungurian (older bound-275.6 +/-0.7 Ma, younger bound-270.6 +/-0.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/artinskian|en|Artinskian|IUGS /CGI value|Artinskian (older bound-284.4 +/-0.7 Ma, younger bound-275.6 +/-0.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/sakmarian|en|Sakmarian|IUGS /CGI value|Sakmarian (older bound-294.6 +/-0.8 Ma, younger bound-284.4 +/-0.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/asselian|en|Asselian|IUGS /CGI value|Asselian (older bound-299 +/-0.8 Ma, younger bound-294.6 +/-0.8 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/cisuralian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/carboniferous|en|Carboniferous|IUGS /CGI value|Carboniferous (older bound-359.2 +/-2.5 Ma, younger bound-299 +/-0.8 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/paleozoic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pennsylvanian|en|Pennsylvanian|IUGS /CGI value|Pennsylvanian (older bound-318.1 +/-1.3 Ma, younger bound-299 +/-0.8 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/carboniferous||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/latePennsylvanian|en|Late/Upper Pennsylvanian|IUGS /CGI value|Late/Upper Pennsylvanian (older bound-307.2 +/-1 Ma, younger bound-299 +/-0.8 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/superseded|Superseded|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pennsylvanian|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperPennsylvanian|
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/gzhelian|en|Gzhelian|IUGS /CGI value|Gzhelian (older bound-303.4 +/-0.9 Ma, younger bound-299 +/-0.8 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperPennsylvanian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/kasimovian|en|Kasimovian|IUGS /CGI value|Kasimovian (older bound-307.2 +/-1 Ma, younger bound-303.4 +/-0.9 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperPennsylvanian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/moscovian|en|Moscovian|IUGS /CGI value|Moscovian (older bound-311.7 +/-1.1 Ma, younger bound-307.2 +/-1 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middlePennsylvanian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/bashkirian|en|Bashkirian|IUGS /CGI value|Bashkirian (older bound-318.1 +/-1.3 Ma, younger bound-311.7 +/-1.1 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerPennsylvanian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/mississippian|en|Mississippian|IUGS /CGI value|Mississippian (older bound-359.2 +/-2.5 Ma, younger bound-318.1 +/-1.3 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/carboniferous||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/serpukhovian|en|Serpukhovian|IUGS /CGI value|Serpukhovian (older bound-328.3 +/-1.6 Ma, younger bound-318.1 +/-1.3 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperMississippian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/visean|en|Visean|IUGS /CGI value|Visean (older bound-345.3 +/-2.1 Ma, younger bound-328.3 +/-1.6 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleMississippian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/tournaisian|en|Tournaisian|IUGS /CGI value|Tournaisian (older bound-359.2 +/-2.5 Ma, younger bound-345.3 +/-2.1 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerMississippian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/devonian|en|Devonian|IUGS /CGI value|Devonian (older bound-416 +/-2.8 Ma, younger bound-359.2 +/-2.5 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/paleozoic||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lateDevonian|en|Late/Upper Devonian|IUGS /CGI value|Late/Upper Devonian (older bound-385.3 +/-2.6 Ma, younger bound-359.2 +/-2.5 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/superseded|Superseded|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/devonian|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperDevonian|
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/famennian|en|Famennian|IUGS /CGI value|Famennian (older bound-374.5 +/-2.6 Ma, younger bound-359.2 +/-2.5 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperDevonian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/frasnian|en|Frasnian|IUGS /CGI value|Frasnian (older bound-385.3 +/-2.6 Ma, younger bound-374.5 +/-2.6 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/upperDevonian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleDevonian|en|Middle Devonian|IUGS /CGI value|Middle Devonian (older bound-397.5 +/-2.7 Ma, younger bound-385.3 +/-2.6 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/devonian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/givetian|en|Givetian|IUGS /CGI value|Givetian (older bound-391.8 +/-2.7 Ma, younger bound-385.3 +/-2.6 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleDevonian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/eifelian|en|Eifelian|IUGS /CGI value|Eifelian (older bound-397.5 +/-2.7 Ma, younger bound-391.8 +/-2.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/middleDevonian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/earlyDevonian|en|Early/Lower Devonian|IUGS /CGI value|Early/Lower Devonian (older bound-416 +/-2.8 Ma, younger bound-397.5 +/-2.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/superseded|Superseded|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/devonian|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerDevonian|
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/emsian|en|Emsian|IUGS /CGI value|Emsian (older bound-407 +/-2.8 Ma, younger bound-397.5 +/-2.7 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerDevonian||
http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/pragian|en|Pragian|IUGS /CGI value|Pragian (older bound-411.2 +/-2.8 Ma, younger bound-407 +/-2.8 Ma)|http://inspire.ec.europa.eu/registry/governance-level/eu-technical|Technical (EU)|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue|Geochronologic Era|||http://inspire.ec.europa.eu/registry/status/valid|Valid|http://inspire.ec.europa.eu/codelist/GeochronologicEraValue/lowerDevonian||
